-30500	-30465	-35	0.000000
-30465	-30075	-390	1.992506
-30075	-29683	-392	46.784664
-29683	-29291	-392	114.411324
-29291	-28833	-458	204.374976
-28833	-28057	-776	363.074883
-28057	-27348	-709	809.677133
-27348	-26953	-395	1122.779067
-26953	-26560	-393	1319.713378
-26560	-26168	-392	1542.419969
-26168	-25771	-397	1780.378411
-25771	-25374	-397	2046.095353
-25374	-24973	-401	2335.192334
-24973	-24566	-407	2650.724663
-24566	-24158	-408	2995.035541
-24158	-23749	-409	3362.303511
-23749	-23339	-410	3754.811037
-23339	-22929	-410	4170.559426
-22929	-22519	-410	4611.334361
-22519	-22108	-411	5075.739918
-22108	-21697	-411	5564.251551
-21697	-21285	-412	6076.918589
-21285	-20874	-411	6614.156517
-20874	-20461	-413	7173.060263
-20461	-20048	-413	7761.859949
-20048	-19635	-413	8381.332214
-19635	-19222	-413	9002.559104
-19222	-18807	-415	9661.507010
-18807	-18394	-413	10346.098370
-18394	-17981	-413	11052.263457
-17981	-17567	-414	11781.346026
-17567	-17152	-415	12536.200253
-17152	-16736	-416	13316.954510
-16736	-16321	-415	14123.089063
-16321	-15906	-415	14955.528657
-15906	-15491	-415	15814.185976
-15491	-15076	-415	16679.115954
-15076	-14661	-415	17580.342330
-14661	-14246	-415	18504.550810
-14246	-13831	-415	19452.775746
-13831	-13416	-415	20424.964774
-13416	-13001	-415	21474.840686
-13001	-12586	-415	22439.497917
-12586	-12171	-415	23482.942226
-12171	-11758	-413	24550.523935
-11758	-11344	-414	25639.438338
-11344	-10938	-406	26748.763236
-10938	-10526	-412	27861.522583
-10526	-10121	-405	29015.933824
-10121	-9708	-413	30179.343057
-9708	-9303	-405	31405.239637
-9303	-8890	-413	32586.094170
-8890	-8486	-404	33839.558047
-8486	-8074	-412	35088.285577
-8074	-7670	-404	36411.220594
-7670	-7267	-403	37681.079884
-7267	-6863	-404	39016.636960
-6863	-6461	-402	40336.651306
-6457	-6057	-400	41694.911491
-6053	-5655	-398	43068.979038
-5651	-5251	-400	44460.554468
-5243	-4848	-395	45881.599634
-4832	-4449	-383	47306.994119
-4400	-3980	-420	48723.054808
-4400	-3995	-405	50011.818510
-4400	-3995	-405	51022.220369
-4400	-3995	-405	52046.706752
-4400	-3995	-405	53085.224814
-4400	-3995	-405	54126.152466
-4400	-3995	-405	55181.392968
-4400	-3995	-405	56245.894907
-4400	-3995	-405	57319.116558
-4400	-3995	-405	58406.754088
-4400	-3995	-405	59503.682005
-4400	-3995	-405	60610.144603
-4400	-3995	-405	61736.713714
-4400	-3995	-405	62854.765183
-4400	-3995	-405	63991.631798
-4400	-3995	-405	65140.558351
-4400	-3995	-405	66296.455139
-4400	-3995	-405	67549.379174
-4400	-3995	-405	68643.999452
-4400	-3995	-405	69836.293527
-4400	-3995	-405	71034.435587
-4400	-3995	-405	72244.960005
-4400	-3995	-405	73468.000405
-4400	-3995	-405	74698.014551
-4400	-3995	-405	75936.847650
-4400	-3995	-405	77188.378727
-4400	-3995	-405	78452.842377
-4400	-3995	-405	79727.743537
-4400	-3995	-405	81020.282609
-4400	-3995	-405	82317.028383
-4400	-3995	-405	83607.097611
-4400	-3995	-405	84921.132070
-4400	-3995	-405	86248.674466
-4400	-3995	-405	87628.110199
-4400	-3995	-405	88924.100250
-4400	-3995	-405	90279.320753
-4400	-3995	-405	91646.664894
-4400	-3995	-405	93022.694708
-4400	-3995	-405	94409.044041
-4400	-3995	-405	95806.541331
-4400	-3995	-405	97297.461219
-4400	-3995	-405	98627.193676
-4400	-3995	-405	100090.020696
-4400	-3995	-405	101499.141312
-4400	-3995	-405	102955.595768
-4400	-3995	-405	104404.818582
-4400	-3995	-405	105874.113346
-4400	-3995	-405	107350.479398
-4400	-3995	-405	108843.523425
-4400	-3995	-405	110341.426475
-4400	-3995	-405	111846.343825
-4400	-3995	-405	113372.160004
-4400	-3995	-405	114908.475493
-4400	-3995	-405	116445.435850
-4400	-3995	-405	117998.646098
-4400	-3995	-405	119559.609411
-4400	-3995	-405	121127.364414
-4400	-3995	-405	122719.202910
-4400	-3995	-405	124304.835097
-4400	-3995	-405	125906.477809
-4400	-3995	-405	127531.997558
-4400	-3995	-405	129147.728313
-4400	-3995	-405	130783.578419
-4400	-3995	-405	132465.517799
-4400	-3995	-405	137645.224876
-4400	-3995	-405	139362.676441
-4400	-3995	-405	141058.797874
-4400	-3995	-405	142774.759764
-4400	-3995	-405	144494.309216
-4400	-3995	-405	146219.280292
-4400	-3995	-405	147957.261023
-4400	-3995	-405	149711.535295
-4400	-3995	-405	151466.658111
-4400	-3995	-405	153238.011506
-4400	-3995	-405	155013.998393
-4400	-3995	-405	156813.762849
-4400	-3995	-405	158616.476580
-4400	-3995	-405	160427.609072
-4400	-3995	-405	162252.497928
-4400	-3995	-405	164115.814676
-4400	-3995	-405	165929.870634
-4400	-3995	-405	167784.683929
-4400	-3995	-405	169654.438490
-4400	-3995	-405	171527.727726
-4400	-3995	-405	173432.866689
-4400	-3995	-405	175307.100920
-4400	-3995	-405	177213.202569
-4400	-3995	-405	179128.912431
-4400	-3995	-405	181056.822510
-4400	-3995	-405	182992.311676
-4400	-3995	-405	184938.809438
-4400	-3995	-405	186898.747420
-4400	-3995	-405	188865.979475
-4400	-3995	-405	190843.747121
