30500	30475	25	0.000000
30475	30182	293	1.423218
30182	29890	292	35.074763
29890	29597	293	85.449724
29597	29306	291	152.692963
29306	28595	711	253.526311
28595	28016	579	662.719867
28016	27724	292	918.412420
27724	27432	292	1063.994240
27432	27140	292	1229.465803
27140	26847	293	1406.720561
26847	26554	293	1602.829035
26554	26266	288	1816.192802
26266	25973	293	2042.809537
25973	25683	290	2290.679530
25683	25391	292	2551.727842
25391	25100	291	2831.953264
25100	24805	295	3127.033218
24805	24505	300	3444.176159
24505	24205	300	3783.985103
24205	23903	302	4140.562937
23903	23603	300	4517.267185
23603	23301	302	4908.459850
23301	22999	302	5319.138515
22999	22698	301	5749.689375
22698	22395	303	6201.169161
22395	22095	300	6656.936105
22095	21799	296	7135.590759
21799	21497	302	7623.877608
21497	21196	301	8140.250142
21196	20901	295	8671.615404
20901	20608	293	9209.494623
20608	20313	295	9760.725942
20313	20019	294	10332.383858
20019	19726	293	10922.112149
19726	19433	293	11528.344907
19433	19141	292	12139.006313
19141	18848	293	12773.122221
18848	18555	293	13425.635678
18555	18262	293	14095.105332
18262	17972	290	14781.494211
17972	17682	290	15515.142439
17682	17393	289	16189.240263
17393	17104	289	16915.879794
17104	16816	288	17659.328261
16816	16528	288	18418.668087
16528	16241	287	19190.372364
16241	15957	284	19976.978109
15957	15670	287	20772.737314
15670	15385	285	21597.177931
15385	15099	286	22443.135620
15099	14813	286	23277.023018
14813	14528	285	24145.039165
14528	14244	284	25025.948438
14244	13961	283	25937.874517
13961	13678	283	26827.404663
13678	13395	283	27765.277250
13395	13113	282	28689.940765
13113	12829	284	29642.750148
12829	12547	282	30618.338107
12547	12262	285	31604.328738
12262	11978	284	32616.823419
11978	11696	282	33641.664011
11696	11407	289	34684.298774
11407	11232	175	35571.090940
11232	11171	61	36007.684336
11171	11099	72	36161.989693
11099	11029	70	36346.615126
11029	10959	70	36526.528547
10959	10891	68	36708.915795
10891	10821	70	36887.646984
10821	10752	69	37073.142085
10752	10685	67	37258.443293
10685	10617	68	37439.910381
10617	10547	70	37625.686817
10547	10478	69	37820.402466
10478	10411	67	38010.885309
10411	10341	70	38198.959539
10341	10271	70	38397.539437
10271	10203	68	38597.324067
10203	10137	66	38807.691559
10137	10065	72	38986.074123
10065	9997	68	39198.037514
9997	9929	68	39399.207045
9929	9861	68	39602.455589
9861	9792	69	39807.805583
9792	9722	70	40017.363548
9722	9655	67	40231.482849
9655	9587	68	40438.526262
9587	9519	68	40650.831270
9519	9451	68	40864.888749
9451	9384	67	41081.907654
9384	9315	69	41296.431029
9315	9246	69	41516.220602
9246	9178	68	41740.093139
9178	9112	66	41962.989146
9112	9041	71	42187.786081
9041	8972	69	42414.984336
8972	8905	67	42645.873755
8905	8840	65	42872.076366
8840	8771	69	43092.920657
8771	8702	69	43329.113507
8702	8636	66	43567.205638
8636	8570	66	43810.170360
8570	8500	70	44026.867501
8500	8432	68	44279.701801
8432	8366	66	44516.294892
8366	8299	67	44753.643026
8299	8231	68	44993.390998
8231	8164	67	45240.087402
8164	8099	65	45484.325737
8099	8030	69	45723.950087
8030	7961	69	45979.148384
7961	7894	67	46235.541711
7894	7829	65	46487.960683
7829	7761	68	46734.529836
7761	7689	72	46992.587377
7689	7617	72	47268.713644
7617	7547	70	47546.218233
7547	7474	73	47817.188233
7474	7403	71	48104.112209
7403	7334	69	48382.087234
7334	7261	73	48654.959696
7261	7188	73	48947.954614
7188	7119	69	49239.185096
7119	7050	69	49517.885484
7050	6873	177	49804.438119
6873	5282	1591	52068.161953
5282	5272	10	58814.990200
5272	5204	68	58856.869742
5204	5135	69	59144.981862
5135	5068	67	59437.942139
5068	5002	66	59723.307724
5002	4929	73	60006.534214
4929	4860	69	60322.736737
4860	4795	65	60621.757661
4795	4725	70	60906.048947
4725	4656	69	61213.009643
4656	4586	70	61519.636180
4586	4520	66	61831.216331
4520	4449	71	62126.363848
4449	4381	68	62446.282635
4381	4318	63	62759.135818
4318	4255	63	63041.322300
4255	4188	67	63329.848813
4188	4117	71	63639.166234
4117	4050	67	63967.570026
4050	3987	63	64282.741163
3987	3913	74	64574.288710
3913	3850	63	64922.564073
3850	3787	63	65220.563385
3795	3723	72	65520.460508
3731	3656	75	65864.547471
3664	3585	79	66225.010020
3593	3523	70	66607.318910
3532	3460	72	66947.334327
3469	3391	78	67298.937464
3400	3326	74	67682.397410
3335	3263	72	68050.578084
3272	3199	73	68407.659590
3208	3132	76	68767.959876
3141	3068	73	69150.324134
3077	3003	74	69518.125753
3012	2939	73	69893.227598
2948	2873	75	70264.649248
2882	2809	73	70648.004833
2818	2746	72	71023.800458
2755	2682	73	71395.587379
2691	2617	74	71774.870463
2626	2551	75	72161.013317
2560	2488	72	72554.383154
2497	2423	74	72933.741536
2432	2357	75	73326.131799
2366	2293	73	73724.980402
2312	2229	83	74117.514149
2248	2165	83	74560.300204
2185	2099	86	75008.775699
2119	2034	85	75475.068312
2054	1971	83	75939.859558
1991	1906	85	76396.243604
1926	1842	84	76860.290980
1872	1777	95	77324.252458
1807	1715	92	77864.692400
1746	1651	95	78364.975597
1682	1586	96	78897.102343
1627	1521	106	79438.393680
1562	1457	105	80038.030749
1499	1393	106	80632.628313
1445	1329	116	81237.983324
1392	1265	127	81904.939217
1339	1201	138	82636.786115
1286	1138	148	83430.813754
1245	1072	173	84288.587849
1212	1007	205	85300.279186
1202	907	295	86501.139566
