-30500	-30495	-5	0.000000	0.000006
-30495	-30169	-326	0.455752	0.301914
-30169	-29843	-326	59.078536	0.601080
-29843	-29518	-325	148.644746	0.904746
-29518	-29192	-326	264.169842	1.200772
-29192	-28867	-325	413.156903	1.504528
-28867	-28542	-325	585.594582	1.799389
-28542	-28216	-326	789.930729	2.098933
-28216	-27890	-326	1024.491953	2.398869
-27890	-27566	-324	1288.398780	2.698823
-27566	-27240	-326	1577.641639	2.996720
-27240	-26916	-324	1902.785823	3.299040
-26916	-26591	-325	2252.385058	3.598858
-26591	-26267	-324	2632.689655	3.898977
-26267	-25943	-324	3040.868647	4.199001
-25943	-25619	-324	3478.212560	4.499025
-25619	-25301	-318	3944.691139	4.799031
-25301	-24985	-316	4421.550385	5.093438
-24985	-24667	-318	4932.100239	5.393020
-24667	-24352	-315	5477.230186	5.694075
-24352	-24029	-323	6043.604327	5.994040
-24029	-23712	-317	6653.376722	6.293981
-23712	-23396	-316	7280.673449	6.594074
-23396	-23082	-314	7934.442744	6.894165
-23082	-22765	-317	8609.151005	7.192895
-22765	-22449	-316	9324.429869	7.493987
-22449	-22133	-316	10064.327518	7.794387
-22133	-21817	-316	10830.803581	8.094056
-21817	-21500	-317	11626.417156	8.394001
-21500	-21185	-315	12451.309750	8.693330
-21185	-20867	-318	13300.539828	8.993109
-20867	-20552	-315	14183.242300	9.291842
-20552	-20235	-317	15092.352163	9.592698
-20235	-19918	-317	16034.001305	9.892960
-19918	-19600	-318	17004.214489	10.193217
-19600	-19283	-317	18004.984954	10.493133
-19283	-18966	-317	19031.662253	10.793202
-18966	-18648	-318	20087.190442	11.093355
-18648	-18331	-317	21168.359655	11.391808
-18331	-18102	-229	22297.910521	11.696447
-18102	-17872	-230	23000.107958	11.952979
-17872	-17638	-234	23731.110992	12.213209
-17638	-17405	-233	24489.576903	12.473071
-17405	-17171	-234	25262.866598	12.733703
-17168	-16936	-232	26051.784591	12.993179
-16933	-16703	-230	26851.139583	13.253152
-16701	-16469	-232	27657.602985	13.512638
-16467	-16234	-233	28485.369002	13.771714
-16232	-15999	-233	29338.838094	14.032741
-15996	-15765	-231	30205.957064	14.293111
