-30500	-30465	-35	0.000000	0.000007
-30465	-29800	-665	3.377732	0.310658
-29800	-29146	-654	124.098713	0.608827
-29146	-28477	-669	302.398715	0.908810
-28477	-27820	-657	546.437153	1.210223
-27820	-27164	-656	842.758235	1.509090
-27164	-26492	-672	1198.338631	1.808763
-26492	-25833	-659	1622.710959	2.108295
-25833	-25173	-660	2104.560993	2.411499
-25173	-24511	-662	2636.568399	2.709044
-24511	-23849	-662	3238.222391	3.010893
-23849	-23187	-662	3891.003486	3.308896
-23187	-22524	-663	4609.743545	3.609671
-22524	-21860	-664	5383.095512	3.908134
-21860	-21200	-660	6222.150528	4.208397
-21200	-20534	-666	7121.331627	4.510448
-20534	-19871	-663	8083.352826	4.810707
-19871	-19207	-664	9094.429313	5.109187
-19207	-18542	-665	10171.869391	5.409165
-18542	-17876	-666	11291.044779	5.704202
-17876	-17211	-665	12490.455603	6.004144
-17211	-16547	-664	13749.617840	6.304480
-16547	-15881	-666	15070.227414	6.605567
-15881	-15216	-665	16443.236466	6.904163
-15216	-14550	-666	17880.514553	7.204169
-14550	-13882	-668	19378.154125	7.503841
-13882	-13203	-679	20945.088619	7.804400
-13203	-12523	-680	22593.996872	8.104054
-12523	-11843	-680	24306.794733	8.403777
-11843	-11162	-681	26085.316929	8.704256
-11162	-10480	-682	27923.529234	9.004038
-10480	-9798	-682	29828.689000	9.304272
-9798	-9116	-682	31790.463028	9.603787
-9116	-8432	-684	33818.307920	9.904004
-8432	-7748	-684	35911.256724	10.203875
-7748	-7063	-685	38066.445235	10.503843
-7060	-6379	-681	40289.907066	10.804271
-6377	-5694	-683	42553.901759	11.103674
