-30500	-30494	-6	0.000000	0.000007
-30494	-30169	-325	0.579040	0.310658
-30169	-29843	-326	59.578015	0.608827
-29843	-29518	-325	148.455386	0.908810
-29518	-29193	-325	267.009186	1.210223
-29193	-28866	-327	413.591153	1.509090
-28866	-28542	-324	590.839307	1.808763
-28542	-28216	-326	795.447394	2.108295
-28216	-27890	-326	1033.813268	2.411499
-27890	-27565	-325	1296.592684	2.709044
-27565	-27239	-326	1591.966622	3.010893
-27239	-26915	-324	1913.426799	3.308896
-26915	-26589	-326	2265.196858	3.609671
-26589	-26271	-318	2645.457403	3.908134
-26271	-25952	-319	3047.293992	4.208397
-25952	-25629	-323	3481.898190	4.510448
-25629	-25304	-325	3948.464027	4.810707
-25304	-24982	-322	4444.089756	5.109187
-24982	-24657	-325	4966.583288	5.409165
-24657	-24335	-322	5513.548703	5.704202
-24335	-24013	-322	6093.444026	6.004144
-24013	-23690	-323	6703.143635	6.304480
-23690	-23368	-322	7345.548594	6.605567
-23368	-23052	-316	8009.375793	6.904163
-23052	-22735	-317	8692.353050	7.204169
-22735	-22420	-315	9405.193507	7.503841
-22420	-22103	-317	10144.092257	7.804400
-22103	-21788	-315	10913.906567	8.104054
-21788	-21472	-316	11707.334988	8.403777
-21472	-21155	-317	12533.824715	8.704256
-21155	-20838	-317	13389.497696	9.004038
-20838	-20522	-316	14275.033834	9.304272
-20522	-20205	-317	15184.008310	9.603787
-20205	-19888	-317	16126.569646	9.904004
-19888	-19571	-317	17096.547381	10.203875
-19571	-19254	-317	18095.370126	10.503843
-19254	-18936	-318	19124.329835	10.804271
-18936	-18619	-317	20181.525595	11.103674
-18619	-18301	-318	21266.554059	11.403817
-18301	-18072	-229	22383.775860	11.703991
-18072	-17844	-228	23096.179323	11.964012
-17844	-17616	-228	23820.086077	12.223751
-17616	-17387	-229	24560.589950	12.483909
-17387	-17159	-228	25323.468177	12.745285
-17156	-16930	-226	26092.528303	13.004656
-16927	-16702	-225	26873.420172	13.265131
-16700	-16473	-227	27659.900938	13.523600
-16471	-16244	-227	28472.936717	13.783449
-16242	-16015	-227	29303.459246	14.043963
-16012	-15785	-227	30147.830362	14.304004
