30500	30473	27	0.000000	0.000007
30473	29929	544	2.606155	0.310687
29929	29385	544	102.707798	0.611566
29385	28840	545	252.701357	0.913421
28840	28296	544	451.196771	1.213541
28296	27752	544	697.958029	1.513287
27752	27108	644	993.672339	1.813097
27108	26562	546	1432.686597	2.132731
26562	26019	543	1829.641643	2.431705
26019	25376	643	2278.648076	2.734137
25376	24832	544	2905.008565	3.053185
24832	24287	545	3450.463995	3.352284
24287	23743	544	4048.225564	3.652565
23743	23099	644	4701.619640	3.956163
23099	22557	542	5577.333777	4.274295
22557	21929	628	6323.889511	4.575343
21929	21301	628	7302.180579	4.893667
21301	20770	531	8342.693882	5.211583
20770	20241	529	9222.295606	5.512101
20241	19711	530	10127.427498	5.806759
19711	19182	529	11102.824278	6.108059
19182	18652	530	12115.174919	6.406755
18652	18122	530	13179.067009	6.706085
18122	17593	529	14294.293641	7.006406
17593	17064	529	15452.880989	7.306170
17064	16536	528	16660.851464	7.606376
16536	16009	527	17914.814044	7.906740
16009	15481	528	19217.986655	8.208006
15481	14953	528	20555.148454	8.505743
14953	14427	526	21951.421592	8.806041
14427	13897	530	23385.186087	9.105397
13897	13366	531	24880.003069	9.405270
13366	12837	529	26423.795035	9.704842
12837	12305	532	28013.530574	10.005200
12305	11775	530	29671.869159	10.307612
11775	11245	530	31344.276248	10.605153
11245	10711	534	33077.520796	10.905035
10711	10183	528	34874.110474	11.205284
10183	9649	534	36709.407556	11.507344
9649	9285	364	38331.363470	11.765499
9285	8922	363	39469.039568	12.025404
8922	8559	363	40633.052771	12.286392
8559	8197	362	41822.512476	12.547536
8197	7820	377	43021.068781	12.806078
7820	7446	374	44298.100137	13.065336
7446	7069	377	45593.415973	13.325246
7069	6693	376	46929.457791	13.586090
6693	6317	376	48278.248941	13.845181
6317	5939	378	49655.773441	14.104919
5939	5566	373	51070.540107	14.365456
5566	5182	384	52486.178638	14.624959
5182	4968	214	53743.953291	14.845592
4968	4762	206	54468.490694	15.070249
4757	4562	195	55145.656099	15.285303
4557	4362	195	55810.833984	15.505300
4358	4163	195	56484.553553	15.725009
4159	3964	195	57173.201711	15.946468
3960	3765	195	57862.838423	16.165242
3761	3572	189	58566.110000	16.385344
3569	3369	200	59257.657792	16.605687
3364	3170	194	59998.408391	16.825807
3165	2971	194	60720.863585	17.044298
2967	2776	191	61461.381563	17.265375
2771	2578	193	62195.964490	17.485327
2573	2376	197	62947.320274	17.705205
2370	2176	194	63725.153734	17.925469
2171	1979	192	64499.859924	18.145537
