748158596494.000000 0.000002 0.000005	0.000005	0.000000	0.000005	0.000000	0.000004	0.000000	0.000004	0.000000	-0.000003	0.000000	-0.000003	0.000000	2208271.263869
748158632524.000000 0.017340 0.017344	0.017347	0.000000	0.017347	0.000005	0.013289	0.000000	0.013289	0.000004	-0.011151	0.000000	-0.011151	0.000003	-19458.682885
748158659406.000000 0.012938 0.030279	0.047624	0.000000	0.047624	0.000024	0.036482	0.000000	0.036482	0.000018	-0.030612	0.000000	-0.030612	0.000015	-17670.386496
748158698225.000000 0.018682 0.048959	0.096578	0.000000	0.096578	0.000112	0.073983	0.000000	0.073983	0.000086	-0.062079	0.000000	-0.062079	0.000072	-16473.271414
748158730139.000000 0.015359 0.064316	0.160887	0.000000	0.160887	0.000271	0.123246	0.000000	0.123246	0.000208	-0.103416	0.000000	-0.103416	0.000174	-13873.792061
748158762411.000000 0.015531 0.079844	0.240723	0.000000	0.240723	0.000570	0.184404	0.000000	0.184404	0.000436	-0.154734	0.000000	-0.154734	0.000366	-11443.754704
748158801351.000000 0.018740 0.098582	0.339295	0.000000	0.339295	0.001196	0.259915	0.000000	0.259915	0.000917	-0.218095	0.000000	-0.218095	0.000769	-8881.515748
748158832518.000000 0.014999 0.113579	0.452863	0.000000	0.452863	0.001968	0.346913	0.000000	0.346913	0.001508	-0.291095	0.000000	-0.291095	0.001265	-4489.807481
748158863834.000000 0.015071 0.128649	0.581499	0.000000	0.581499	0.003095	0.445454	0.000000	0.445454	0.002371	-0.373781	0.000000	-0.373781	0.001990	-870.786152
748158898017.000000 0.016451 0.145097	0.726581	0.000000	0.726581	0.004830	0.556594	0.000000	0.556594	0.003700	-0.467038	0.000000	-0.467038	0.003105	3035.699551
748158926536.000000 0.013726 0.158820	0.885386	0.000000	0.885386	0.006760	0.678245	0.000000	0.678245	0.005178	-0.569115	0.000000	-0.569115	0.004345	8920.459530
748158955226.000000 0.013808 0.172626	1.057994	0.000000	1.057994	0.009282	0.810471	0.000000	0.810471	0.007110	-0.680066	0.000000	-0.680066	0.005966	13598.816492
748158992786.000000 0.018076 0.190699	1.248674	0.000000	1.248674	0.013586	0.956540	0.000000	0.956540	0.010407	-0.802632	0.000000	-0.802632	0.008733	17492.656229
748159024458.000000 0.015243 0.205941	1.454595	0.003000	1.451595	0.018143	1.114284	0.003000	1.111284	0.013896	-0.934996	0.000000	-0.934996	0.011668	29337.731354
748159057884.000000 0.016087 0.222023	1.676596	0.003000	1.673596	0.024120	1.284347	0.003000	1.281347	0.018472	-1.077695	0.000000	-1.077695	0.015517	34961.640913
748159097897.000000 0.019256 0.241278	1.917850	0.003000	1.914850	0.033017	1.469158	0.003000	1.466158	0.025284	-1.232770	0.000000	-1.232770	0.021245	40722.542601
748159130438.000000 0.015660 0.256936	2.000000	0.003000	1.997000	0.041052	1.532089	0.003000	1.529089	0.031437	-1.285575	0.000000	-1.285575	0.026417	38441.096147
