-30500	-30494	-6	0.000000	0.000006
-30494	-30175	-319	0.538523	0.299592
-30175	-29856	-319	57.504110	0.598140
-29856	-29536	-320	144.306483	0.900358
-29536	-29217	-319	258.912175	1.199046
-29217	-28897	-320	404.663504	1.503029
-28897	-28578	-319	572.591472	1.795326
-28578	-28259	-319	774.175300	2.096711
-28259	-27940	-319	1003.563990	2.396737
-27940	-27621	-319	1261.667203	2.696761
-27621	-27302	-319	1548.679643	2.996969
-27302	-26983	-319	1863.987995	3.296783
-26983	-26434	-549	2208.576805	3.597084
-26434	-26115	-319	3037.509662	3.976760
-26115	-25798	-317	3448.671061	4.278043
-25798	-25481	-317	3881.656477	4.576496
-25481	-25163	-318	4345.267359	4.876406
-25163	-24847	-316	4838.332233	5.175965
-24847	-24531	-316	5357.825092	5.476166
-24531	-24214	-317	5895.108470	5.770797
-24214	-23897	-317	6473.391476	6.071264
-23897	-23583	-314	7078.289207	6.370785
-23583	-23266	-317	7707.090895	6.670971
-23266	-22950	-316	8370.576917	6.971206
-22950	-22635	-315	9059.910193	7.271214
-22635	-22319	-316	9775.175025	7.571125
-22319	-22002	-317	10522.248372	7.871467
-22002	-21688	-314	11297.673740	8.170838
-21688	-21371	-317	12095.845290	8.470915
-21371	-21047	-324	12928.722396	8.770483
-21047	-20725	-322	13806.981412	9.069363
-20725	-20402	-323	14714.409664	9.370115
-20402	-20079	-323	15652.350675	9.670398
-20079	-19757	-322	16616.979735	9.969938
-19757	-19433	-324	17610.387192	10.270327
-19433	-19110	-323	18635.489398	10.569662
-19110	-18786	-324	19688.792651	10.869670
-18786	-18462	-324	20773.703068	11.169457
-18462	-18138	-324	21886.532492	11.468930
-18138	-17904	-234	23034.192611	11.769879
-17904	-17671	-233	23764.275150	12.029245
-17671	-17438	-233	24509.154574	12.289379
-17438	-17204	-234	25269.124658	12.549285
-17201	-16970	-231	26048.714014	12.809372
-16967	-16737	-230	26833.311011	13.069256
-16735	-16508	-227	27630.241288	13.329203
-16506	-16279	-227	28433.702804	13.589655
-16277	-16051	-226	29249.725649	13.849220
-16048	-15822	-226	30078.858637	14.109241
