-30500	-30465	-35	0.000000	0.000007
-30465	-29800	-665	3.378350	0.310687
-29800	-29133	-667	125.745247	0.611566
-29133	-28465	-668	309.652792	0.913421
-28465	-27809	-656	552.946252	1.213541
-27809	-27139	-670	850.511300	1.513287
-27139	-26363	-776	1214.718262	1.813097
-26363	-25703	-660	1743.716808	2.132731
-25703	-25043	-660	2223.552579	2.431705
-25043	-24278	-765	2769.306254	2.734137
-24278	-23615	-663	3514.509635	3.053185
-23615	-22952	-663	4179.283441	3.352284
-22952	-22289	-663	4906.468615	3.652565
-22289	-21522	-767	5702.792645	3.956163
-21522	-20857	-665	6745.762744	4.274295
-20857	-20087	-770	7661.739797	4.575343
-20087	-19318	-769	8861.236807	4.893667
-19318	-18651	-667	10135.368543	5.211583
-18651	-17986	-665	11240.254324	5.512101
-17986	-17320	-666	12378.085531	5.806759
-17320	-16656	-664	13603.772805	6.108059
-16656	-15991	-665	14874.473799	6.406755
-15991	-15330	-661	16209.357270	6.706085
-15330	-14664	-666	17600.234258	7.006406
-14664	-13998	-666	19058.871638	7.306170
-13998	-13330	-668	20579.681347	7.606376
-13330	-12649	-681	22166.134005	7.906740
-12649	-11970	-679	23850.119865	8.208006
-11970	-11290	-680	25569.689679	8.505743
-11290	-10608	-682	27367.920236	8.806041
-10608	-9925	-683	29226.907661	9.105397
-9925	-9243	-682	31153.247281	9.405270
-9243	-8559	-684	33136.046002	9.704842
-8559	-7875	-684	35191.583069	10.005200
-7875	-7190	-685	37323.732678	10.307612
-7187	-6505	-682	39485.239953	10.605153
-6503	-5820	-683	41715.565956	10.905035
