-30500	-30465	-35	0.000000	0.000007
-30465	-29813	-652	3.274451	0.305872
-29813	-29158	-655	122.637665	0.607314
-29158	-28503	-655	300.935868	0.907326
-28503	-27850	-653	535.108520	1.204211
-27850	-27193	-657	831.362679	1.505547
-27193	-26535	-658	1186.839458	1.805258
-26535	-25875	-660	1602.319361	2.105193
-25875	-25215	-660	2079.238741	2.405577
-25215	-24554	-661	2616.541818	2.706380
-24554	-23892	-662	3207.552093	3.004018
-23892	-23230	-662	3863.715812	3.304009
-23230	-22563	-667	4580.792386	3.604517
-22563	-21887	-676	5362.537871	3.904675
-21887	-21210	-677	6220.440426	4.206377
-21210	-20534	-676	7131.016040	4.504939
-20534	-19857	-677	8111.219470	4.806605
-19857	-19179	-678	9140.970707	5.104580
-19179	-18501	-678	10244.629184	5.405708
-18501	-17824	-677	11384.339071	5.700188
-17824	-17146	-678	12603.528891	6.000314
-17146	-16468	-678	13885.212591	6.300356
-16468	-15790	-678	15228.111679	6.600435
-15790	-15111	-679	16628.613118	6.899807
-15111	-14433	-678	18097.338187	7.200222
-14433	-13754	-679	19634.561722	7.502427
-13754	-13074	-680	21217.002274	7.801168
-13074	-12393	-681	22863.183741	8.100034
-12393	-11713	-680	24580.245691	8.400190
-11713	-11031	-682	26356.167802	8.700364
-11031	-10350	-681	28195.715938	9.000056
-10350	-9667	-683	30097.129764	9.300270
-9667	-8984	-683	32075.888269	9.601992
-8984	-8299	-685	34092.506638	9.900224
-8299	-7615	-684	36189.922608	10.200398
-7615	-6930	-685	38343.612012	10.500260
-6927	-6245	-682	40562.790725	10.800221
-6243	-5559	-684	42836.241248	11.100519
