751934941203.000000 0.000003 0.000006	0.000006	0.000000	0.000006	0.000000	0.000004	0.000000	0.000004	0.000000	-0.000004	0.000000	-0.000004	0.000000	1836997.027833
751934969420.000000 0.013580 0.013585	0.013589	0.000000	0.013589	0.000003	0.010410	0.000000	0.010410	0.000002	-0.008735	0.000000	-0.008735	0.000002	-19602.844340
751934995519.000000 0.012561 0.026143	0.039730	0.000000	0.039730	0.000016	0.030435	0.000000	0.030435	0.000012	-0.025538	0.000000	-0.025538	0.000010	-18034.598256
751935018327.000000 0.010977 0.037120	0.076846	0.000000	0.076846	0.000047	0.058868	0.000000	0.058868	0.000036	-0.049396	0.000000	-0.049396	0.000030	-16423.033110
751935047632.000000 0.014104 0.051220	0.128061	0.000000	0.128061	0.000139	0.098101	0.000000	0.098101	0.000107	-0.082316	0.000000	-0.082316	0.000090	-15209.451537
751935078449.000000 0.014831 0.066049	0.194104	0.000000	0.194104	0.000330	0.148692	0.000000	0.148692	0.000252	-0.124767	0.000000	-0.124767	0.000212	-12994.901664
751935106928.000000 0.013707 0.079754	0.273849	0.000000	0.273849	0.000629	0.209781	0.000000	0.209781	0.000482	-0.176027	0.000000	-0.176027	0.000404	-10174.540802
751935134487.000000 0.013263 0.093014	0.366854	0.000000	0.366854	0.001081	0.281026	0.000000	0.281026	0.000828	-0.235809	0.000000	-0.235809	0.000695	-7208.718928
751935157139.000000 0.010902 0.103914	0.470757	0.000000	0.470757	0.001615	0.360621	0.000000	0.360621	0.001237	-0.302597	0.000000	-0.302597	0.001038	-3013.208028
751935184472.000000 0.013154 0.117066	0.587811	0.000000	0.587811	0.002520	0.450290	0.000000	0.450290	0.001930	-0.377838	0.000000	-0.377838	0.001620	-854.334159
751935209664.000000 0.012125 0.129189	0.716987	0.000000	0.716987	0.003643	0.549244	0.000000	0.549244	0.002791	-0.460871	0.000000	-0.460871	0.002342	3856.134089
751935238183.000000 0.013726 0.142913	0.859886	0.000000	0.859886	0.005330	0.658711	0.000000	0.658711	0.004083	-0.552724	0.000000	-0.552724	0.003426	7181.231762
751935259143.000000 0.010088 0.152997	1.012867	0.000000	1.012867	0.006893	0.775901	0.000000	0.775901	0.005280	-0.651059	0.000000	-0.651059	0.004431	14533.900644
751935282611.000000 0.011295 0.164289	1.177140	0.000000	1.177140	0.009077	0.901742	0.000000	0.901742	0.006954	-0.756651	0.000000	-0.756651	0.005835	17309.570839
751935305308.000000 0.010924 0.175212	1.352334	0.000000	1.352334	0.011666	1.035948	0.000000	1.035948	0.008936	-0.869264	0.000000	-0.869264	0.007498	23154.330112
751935327156.000000 0.010515 0.185725	1.538041	0.000000	1.538041	0.014669	1.178208	0.000000	1.178208	0.011237	-0.988634	0.000000	-0.988634	0.009429	28867.691510
751935349772.000000 0.010885 0.196607	1.734629	0.000000	1.734629	0.018381	1.328803	0.000000	1.328803	0.014081	-1.114998	0.000000	-1.114998	0.011815	34022.264420
751935374157.000000 0.011736 0.208342	1.942949	0.000000	1.942949	0.023132	1.488386	0.000000	1.488386	0.017720	-1.248904	0.000000	-1.248904	0.014869	39352.944369
751935400165.000000 0.012517 0.220856	2.000000	0.000000	2.000000	0.028661	1.532089	0.000000	1.532089	0.021956	-1.285575	0.000000	-1.285575	0.018423	32381.253683
751935423501.000000 0.011231 0.232085	2.000000	0.000000	2.000000	0.033874	1.532089	0.000000	1.532089	0.025949	-1.285575	0.000000	-1.285575	0.021774	31642.349329
751935447494.000000 0.011548 0.243630	2.000000	0.000000	2.000000	0.039501	1.532089	0.000000	1.532089	0.030259	-1.285575	0.000000	-1.285575	0.025391	32054.141084
751935470412.000000 0.011030 0.254658	2.000000	0.000000	2.000000	0.045119	1.532089	0.000000	1.532089	0.034563	-1.285575	0.000000	-1.285575	0.029002	31347.716849
751935493508.000000 0.011116 0.265772	2.000000	0.000000	2.000000	0.051027	1.532089	0.000000	1.532089	0.039089	-1.285575	0.000000	-1.285575	0.032799	30610.461980
751935515991.000000 0.010821 0.276591	2.000000	0.000000	2.000000	0.057013	1.532089	0.000000	1.532089	0.043674	-1.285575	0.000000	-1.285575	0.036647	29843.196064
751935541288.000000 0.012175 0.288763	2.000000	0.003000	1.997000	0.064033	1.532089	0.003000	1.529089	0.049050	-1.285575	0.000000	-1.285575	0.041167	33522.470759
751935570026.000000 0.013831 0.302592	2.000000	0.003000	1.997000	0.072391	1.532089	0.003000	1.529089	0.055449	-1.285575	0.000000	-1.285575	0.046547	32662.284932
751935596047.000000 0.012523 0.315165	2.000000	0.003000	1.997000	0.080273	1.532089	0.003000	1.529089	0.061484	-1.285575	0.000000	-1.285575	0.051621	31766.358740
751935619388.000000 0.011234 0.326345	2.000000	0.003000	1.997000	0.087594	1.532089	0.003000	1.529089	0.067090	-1.285575	0.000000	-1.285575	0.056334	30838.650872
751935638187.000000 0.009048 0.335390	2.000000	0.003000	1.997000	0.093654	1.532089	0.003000	1.529089	0.071730	-1.285575	0.000000	-1.285575	0.060235	29885.229310
751935652876.000000 0.007070 0.342458	2.000000	0.003000	1.997000	0.098489	1.532089	0.003000	1.529089	0.075433	-1.285575	0.000000	-1.285575	0.063348	28911.714737
751935666648.000000 0.006629 0.349085	2.000000	0.003000	1.997000	0.103110	1.532089	0.003000	1.529089	0.078971	-1.285575	0.000000	-1.285575	0.066323	27919.364247
751935682661.000000 0.007707 0.356791	2.000000	0.003000	1.997000	0.108602	1.532089	0.003000	1.529089	0.083176	-1.285575	0.000000	-1.285575	0.069858	26905.106916
751935703189.000000 0.009880 0.366668	2.000000	0.003000	1.997000	0.115836	1.532089	0.003000	1.529089	0.088715	-1.285575	0.000000	-1.285575	0.074515	25862.770801
751935717009.000000 0.006652 0.373318	2.000000	0.003000	1.997000	0.120795	1.532089	0.003000	1.529089	0.092512	-1.285575	0.000000	-1.285575	0.077707	24801.531743
751935731947.000000 0.007190 0.380506	2.000000	0.003000	1.997000	0.126259	1.532089	0.003000	1.529089	0.096696	-1.285575	0.000000	-1.285575	0.081225	23719.857699
751935746512.000000 0.007010 0.387515	2.000000	0.009000	1.991000	0.131668	1.532089	0.009000	1.523089	0.100834	-1.285575	0.000000	-1.285575	0.084717	22618.258894
751935767868.000000 0.010279 0.397792	2.000000	0.009000	1.991000	0.139809	1.532089	0.009000	1.523089	0.107061	-1.285575	0.000000	-1.285575	0.089974	28235.942773
751935788773.000000 0.010061 0.407851	2.000000	0.009000	1.991000	0.147979	1.532089	0.009000	1.523089	0.113311	-1.285575	0.000000	-1.285575	0.095249	27013.210659
751935803496.000000 0.007086 0.414934	2.000000	0.009000	1.991000	0.153833	1.532089	0.009000	1.523089	0.117789	-1.285575	0.000000	-1.285575	0.099029	25769.243368
751935817880.000000 0.006923 0.421856	2.000000	0.009000	1.991000	0.159648	1.532089	0.009000	1.523089	0.122238	-1.285575	0.000000	-1.285575	0.102783	24504.525618
751935831691.000000 0.006648 0.428503	2.000000	0.009000	1.991000	0.165319	1.532089	0.009000	1.523089	0.126576	-1.285575	0.000000	-1.285575	0.106445	23219.879694
751935847206.000000 0.007467 0.435969	2.000000	0.009000	1.991000	0.171801	1.532089	0.009000	1.523089	0.131534	-1.285575	0.000000	-1.285575	0.110631	21912.851721
751935870202.000000 0.011067 0.447034	2.000000	0.009000	1.991000	0.181651	1.532089	0.009000	1.523089	0.139070	-1.285575	0.000000	-1.285575	0.116991	20572.649556
751935886396.000000 0.007794 0.454825	2.000000	0.009000	1.991000	0.188709	1.532089	0.009000	1.523089	0.144469	-1.285575	0.000000	-1.285575	0.121548	19209.088697
751935900410.000000 0.006745 0.461569	2.000000	0.009000	1.991000	0.194908	1.532089	0.009000	1.523089	0.149211	-1.285575	0.000000	-1.285575	0.125551	17825.311142
751935914122.000000 0.006600 0.468167	2.000000	0.009000	1.991000	0.201060	1.532089	0.009000	1.523089	0.153917	-1.285575	0.000000	-1.285575	0.129523	16421.751117
751935928165.000000 0.006759 0.474924	2.000000	0.009000	1.991000	0.207451	1.532089	0.009000	1.523089	0.158807	-1.285575	0.000000	-1.285575	0.133650	14997.934003
751935942290.000000 0.006799 0.481722	2.000000	0.009000	1.991000	0.213972	1.532089	0.009000	1.523089	0.163795	-1.285575	0.000000	-1.285575	0.137860	13553.738622
751935963344.000000 0.010134 0.491854	2.000000	0.019026	1.980974	0.223846	1.532089	0.019000	1.513089	0.171337	-1.285575	-0.001000	-1.284575	0.144263	20822.337312
751935986146.000000 0.010974 0.502825	2.000000	0.019026	1.980974	0.234777	1.532089	0.019000	1.513089	0.179686	-1.285575	-0.001000	-1.284575	0.151351	19182.470899
751936000438.000000 0.006879 0.509702	2.000000	0.019026	1.980974	0.241723	1.532089	0.019000	1.513089	0.184991	-1.285575	-0.001000	-1.284575	0.155856	17520.178999
751936015615.000000 0.007305 0.517005	2.000000	0.019026	1.980974	0.249205	1.532089	0.019000	1.513089	0.190706	-1.285575	-0.001000	-1.284575	0.160707	15834.069633
751936030815.000000 0.007316 0.524319	2.000000	0.019026	1.980974	0.256803	1.532089	0.019000	1.513089	0.196510	-1.285575	-0.001000	-1.284575	0.165635	14124.106706
751936052126.000000 0.010257 0.534574	2.000000	0.019026	1.980974	0.267665	1.532089	0.019000	1.513089	0.204806	-1.285575	-0.001000	-1.284575	0.172678	12380.697005
