30500	30474	26	0.000000	0.000007
30474	29940	534	2.391862	0.303310
29940	29407	533	98.947103	0.603110
29407	28876	531	241.713055	0.900544
28876	28343	533	434.025160	1.201877
28343	27811	532	675.962743	1.503733
27811	27278	533	962.734765	1.802744
27278	26745	533	1298.790672	2.102607
26745	26209	536	1679.619289	2.400278
26209	25665	544	2117.443757	2.702524
25665	25120	545	2606.567560	3.002027
25120	24577	543	3143.563854	3.300553
24577	24033	544	3735.864949	3.603273
24033	23490	543	4369.988050	3.902005
23490	22947	543	5055.929701	4.202590
22947	22405	542	5787.505407	4.501860
22405	21863	542	6573.189644	4.803629
21863	21321	542	7399.185861	5.102310
21321	20778	543	8277.162210	5.402164
20778	20238	540	9186.888150	5.696278
20238	19697	541	10161.698090	5.997278
19697	19157	540	11179.721160	6.296148
19157	18615	542	12252.155322	6.597181
18615	18074	541	13371.607710	6.896658
18074	17533	541	14539.283488	7.196571
17533	16992	541	15756.037393	7.496581
16992	16451	541	17022.471893	7.796818
16451	15911	540	18336.731536	8.096847
15911	15371	540	19696.168608	8.396663
15371	14833	538	21108.459761	8.697366
14833	14292	541	22560.249380	8.997287
14292	13753	539	24069.768412	9.297393
13753	13210	543	25619.582347	9.596999
13210	12670	540	27232.506814	9.897124
12670	12128	542	28882.547928	10.196788
12128	11585	543	30614.857915	10.501144
11585	11041	544	32356.652339	10.798203
11041	10497	544	34163.296167	11.097460
10497	9959	538	36018.242143	11.396652
9959	9413	546	37907.913976	11.696933
9413	9038	375	39603.972404	11.956728
9038	8684	354	40794.592545	12.216616
8684	8312	372	41942.823381	12.476588
8312	7947	365	43175.041287	12.736653
7947	7584	363	44411.089886	12.997201
7584	7218	366	45658.921409	13.256507
7218	6853	365	46946.210436	13.516715
6853	6486	367	48252.472115	13.776488
6486	6123	363	49593.439829	14.036791
6123	5758	365	50941.171958	14.296485
5758	5389	369	52324.854608	14.556903
5389	5019	370	53747.523732	14.817105
5019	4817	202	54971.430679	15.037082
4812	4619	193	55650.355413	15.257367
4614	4422	192	56304.593329	15.476396
4418	4230	188	56967.583034	15.696385
4226	4036	190	57626.127405	15.916462
4032	3850	182	58300.344769	16.136366
3846	3655	191	58955.812981	16.356549
3652	3463	189	59651.316422	16.576220
3460	3276	184	60352.798892	16.797180
3271	3086	185	61039.358029	17.016454
3081	2893	188	61739.405880	17.235994
2887	2700	187	62466.501936	17.457531
2695	2512	183	63185.183206	17.674967
2507	2320	187	63912.849075	17.897139
2314	2126	188	64653.709193	18.115830
2121	1932	189	65411.199987	18.335575
