-30500	-30465	-35	0.000000	0.000006
-30465	-29800	-665	3.190265	0.301914
-29800	-29133	-667	122.773552	0.601080
-29133	-28465	-668	306.027116	0.904746
-28465	-27796	-669	543.475621	1.200772
-27796	-27126	-670	849.219007	1.504528
-27126	-26454	-672	1204.705915	1.799389
-26454	-25782	-672	1627.210193	2.098933
-25782	-25110	-672	2110.722900	2.398869
-25110	-24436	-674	2654.727157	2.698823
-24436	-23761	-675	3256.423722	2.996720
-23761	-23085	-676	3929.651710	3.299040
-23085	-22409	-676	4659.062460	3.598858
-22409	-21732	-677	5450.096022	3.898977
-21732	-21055	-677	6302.988546	4.199001
-21055	-20378	-677	7216.821352	4.499025
-20378	-19700	-678	8191.531221	4.799031
-19700	-19021	-679	9208.231123	5.093438
-19021	-18344	-677	10305.267044	5.393020
-18344	-17665	-679	11465.810989	5.694075
-17665	-16986	-679	12686.661914	5.994040
-16986	-16308	-678	13968.505431	6.293981
-16308	-15642	-666	15310.168463	6.594074
-15642	-14963	-679	16688.049318	6.894165
-14963	-14301	-662	18147.052214	7.192895
-14301	-13635	-666	19640.789148	7.493987
-13635	-12968	-667	21200.193687	7.794387
-12968	-12300	-668	22818.040314	8.094056
-12300	-11632	-668	24499.906984	8.394001
-11632	-10963	-669	26238.166457	8.693330
-10963	-10294	-669	28041.769384	8.993109
-10294	-9624	-670	29898.775528	9.291842
-9624	-8954	-670	31832.437776	9.592698
-8954	-8282	-672	33822.674134	9.892960
-8282	-7611	-671	35879.403660	10.193217
-7611	-6937	-674	37991.092282	10.493133
-6934	-6251	-683	40173.996065	10.793202
-6249	-5566	-683	42448.209797	11.093355
