30500	30473	27	0.000000	0.000007
30473	29941	532	2.607928	0.310792
29941	29408	533	99.970561	0.610543
29408	28778	630	245.868602	0.911010
28778	28244	534	493.523404	1.230478
28244	27613	631	739.828585	1.531624
27613	26984	629	1116.854300	1.853914
26984	26450	534	1549.074838	2.170500
26450	25920	530	1944.397925	2.470192
25920	25386	534	2384.925377	2.770230
25386	24852	534	2875.800877	3.069685
24852	24320	532	3418.087946	3.370940
24320	23688	632	4004.922229	3.671388
23688	23047	641	4815.930244	3.992775
23047	22503	544	5690.610832	4.309417
22503	21962	541	6442.447100	4.609257
21962	21421	541	7238.538401	4.909012
21421	20881	540	8084.639206	5.209237
20881	20339	542	8975.825160	5.508817
20339	19796	543	9902.858779	5.803530
19796	19255	541	10893.259160	6.102405
19255	18713	542	11932.116256	6.402333
18713	18173	540	13023.429290	6.702729
18173	17632	541	14155.586302	7.002145
17632	17091	541	15340.985336	7.302205
17091	16551	540	16574.894918	7.602219
16551	16013	538	17869.343375	7.905440
16013	15473	540	19181.126093	8.202689
15473	14945	528	20556.182758	8.502185
14945	14417	528	21950.529699	8.802200
14417	13888	529	23392.317851	9.102196
13888	13358	530	24885.861375	9.402469
13358	12827	531	26425.969776	9.701979
12827	12295	532	28032.767742	10.004440
12295	11764	531	29674.790864	10.303982
11764	11234	530	31354.447291	10.602327
11234	10703	531	33085.814511	10.901970
10703	10175	528	34870.626078	11.202022
10175	9643	532	36692.504247	11.502013
9643	9278	365	38318.730788	11.761902
9278	8919	359	39462.860568	12.022626
8919	8557	362	40610.298167	12.282839
8557	8194	363	41806.501076	12.546217
8194	7829	365	42995.560222	12.802081
7829	7464	365	44236.041076	13.062261
7464	7102	362	45498.835431	13.321958
7102	6734	368	46778.348674	13.582191
6734	6367	367	48112.450096	13.844054
6367	6003	364	49448.461409	14.102191
6003	5635	368	50813.954215	14.363364
5635	5263	372	52215.015528	14.623707
5263	5059	204	53427.263721	14.843248
5059	4860	199	54101.356942	15.062621
4855	4664	191	54770.204806	15.282545
4659	4468	191	55420.402610	15.502137
4463	4276	187	56084.579924	15.723293
4272	4088	184	56737.585988	15.942330
4084	3895	189	57392.809328	16.162650
3891	3703	188	58073.100423	16.382361
3700	3514	186	58758.631571	16.601996
3511	3326	185	59448.171662	16.822366
3321	3132	189	60141.201704	17.042178
3127	2941	186	60862.453514	17.263231
2937	2751	186	61575.552993	17.482526
2746	2564	182	62300.174941	17.702593
2559	2368	191	63016.849014	17.922303
2362	2175	187	63787.001922	18.144527
2170	1983	187	64541.554161	18.364247
