-30500	-30465	-35	0.000000	342585.229079
-30465	-29708	-757	8.940587	0.306970
-29708	-28951	-757	276.921691	0.309957
-28951	-28192	-759	631.268897	0.320124
-28192	-27538	-654	1066.943554	0.321759
-27538	-26882	-656	1476.001657	0.300116
-26882	-26229	-653	1943.518032	0.299050
-26229	-25571	-658	2467.912531	0.299367
-25571	-24913	-658	3056.422766	0.299891
-24913	-24149	-764	3703.707880	0.299720
-24149	-23384	-765	4585.866685	0.320506
-23384	-22622	-762	5544.699139	0.319561
-22622	-21857	-765	6584.193106	0.321462
-21857	-21193	-664	7699.133225	0.319401
-21193	-20427	-766	8664.881272	0.299134
-20427	-19658	-769	9937.513040	0.320565
-19658	-18892	-766	11294.440954	0.320629
-18892	-18123	-769	12718.175837	0.319217
-18123	-17352	-771	14251.587886	0.324394
-17352	-16582	-770	15826.858689	0.316127
-16582	-15810	-772	17502.114342	0.320714
-15810	-15041	-769	19248.830756	0.318568
-15041	-14269	-772	21273.504166	0.353144
-14269	-13603	-666	23024.949602	0.292801
-13603	-12936	-667	24627.025274	0.298925
-12936	-12267	-669	26289.713845	0.298684
-12267	-11601	-666	28023.684060	0.299789
-11601	-10931	-670	29821.898836	0.301764
-10931	-10261	-670	31680.739699	0.300016
-10261	-9591	-670	33609.199635	0.301428
-9591	-8921	-670	35555.368536	0.295077
-8921	-8250	-671	37605.170173	0.301553
-8250	-7579	-671	39695.042258	0.298223
-7579	-6908	-671	41870.299898	0.301693
-6908	-6236	-672	44082.544421	0.298529
-6236	-5559	-677	46376.614374	0.300911
-5559	-4875	-684	48731.438450	0.298733
-4875	-4189	-686	51189.095692	0.300816
-4189	-3502	-687	53710.341433	0.300157
-3499	-2817	-682	56282.449570	0.298490
-2814	-2128	-686	58913.744347	0.300403
-2125	-1370	-755	61615.210544	0.299626
-2125	-1368	-757	64659.403781	0.299936
-2125	-1368	-757	67360.126929	0.260350
-2125	-1368	-757	70102.938503	0.259493
-2125	-1368	-757	72911.353098	0.260828
-2125	-1368	-757	75745.532202	0.258522
-2125	-1368	-757	78666.136720	0.261677
-2125	-1368	-757	81145.457395	0.218890
-2125	-1368	-757	83677.789075	0.220326
-2125	-1368	-757	86242.673443	0.219971
-2125	-1368	-757	88838.658182	0.219510
-2125	-1368	-757	91479.040265	0.220162
-2125	-1368	-757	94152.911666	0.219902
-2125	-1368	-757	96863.190396	0.219886
-2125	-1368	-757	99623.252037	0.220927
-2125	-1368	-757	102392.359068	0.218752
-2125	-1368	-757	105225.827448	0.220918
-2125	-1368	-757	108131.601463	0.223604
-2125	-1368	-757	110978.823443	0.216371
-2125	-1368	-757	113897.034032	0.219007
-2125	-1368	-757	116875.054304	0.220728
-2125	-1368	-757	119885.252117	0.220387
-2125	-1368	-757	122924.750661	0.219854
