-30500	-30465	-35	0.000000
-30465	-30074	-391	2.043979
-30074	-29684	-390	46.415615
-29684	-29292	-392	113.438174
-29292	-28900	-392	203.619246
-28900	-28507	-393	316.452320
-28507	-28114	-393	452.411613
-28114	-27640	-474	610.118515
-27640	-27245	-395	849.645765
-27245	-26771	-474	1055.596112
-26771	-26376	-395	1356.587712
-26376	-25980	-396	1610.602882
-25980	-25584	-396	1891.844372
-25584	-25188	-396	2188.214746
-25188	-24790	-398	2511.328724
-24790	-24390	-400	2858.901991
-24390	-23992	-398	3230.552997
-23992	-23592	-400	3624.569494
-23592	-23193	-399	4042.236284
-23193	-22794	-399	4483.393700
-22794	-22392	-402	4945.836189
-22392	-21992	-400	5437.067747
-21992	-21590	-402	5947.946813
-21590	-21188	-402	6485.136111
-21188	-20787	-401	7045.612042
-20787	-20385	-402	7624.296075
-20385	-19981	-404	8245.909174
-19981	-19577	-404	8862.934371
-19577	-19174	-403	9517.501847
-19174	-18769	-405	10194.087119
-18769	-18366	-403	10896.934036
-18366	-17967	-399	11620.466376
-17967	-17563	-404	12358.047495
-17563	-17154	-409	13130.336884
-17154	-16751	-403	13933.247811
-16751	-16347	-404	14754.079670
-16347	-15941	-406	15591.896391
-15941	-15537	-404	16458.503048
-15537	-8503	-7034	17620.842578
-8503	-7915	-588	95918.649918
-7915	-7417	-498	97761.755323
-7417	-7005	-412	99021.033969
-7005	-6593	-412	100115.765108
-6590	-6180	-410	101239.617534
-6176	-5767	-409	102371.676684
-5763	-5354	-409	103527.532572
-5347	-4944	-403	104710.836735
-4934	-4555	-379	105899.331364
-4528	-4288	-240	106844.793470
-4088	-3940	-148	107454.644319
-4088	-3954	-134	107834.825058
-4088	-3954	-134	108119.444133
-4088	-3954	-134	108396.400722
-4088	-3954	-134	108682.465434
-4088	-3954	-134	108972.649955
-4088	-3954	-134	109266.372024
-4088	-3954	-134	109562.968062
-4088	-3954	-134	109863.018349
-4088	-3954	-134	110166.300350
-4088	-3954	-134	110473.192963
-4088	-3954	-134	110783.384294
-4088	-3954	-134	111097.218315
-4088	-3954	-134	111420.663377
-4088	-3954	-134	111735.420733
-4088	-3954	-134	112059.176356
-4088	-3954	-134	112385.995636
-4088	-3954	-134	112718.369518
-4088	-3954	-134	113056.465906
-4088	-3954	-134	113390.143024
-4088	-3954	-134	113731.280563
-4088	-3954	-134	114085.789483
-4088	-3954	-134	114424.256611
-4088	-3954	-134	114775.649998
-4088	-3954	-134	115130.758531
-4088	-3954	-134	115488.535977
-4088	-3954	-134	115850.981899
-4088	-3954	-134	116216.790945
-4088	-3954	-134	116584.814874
-4088	-3954	-134	116964.091844
-4088	-3954	-134	117331.699875
-4088	-3954	-134	117711.805326
-4088	-3954	-134	118094.063895
-4088	-3954	-134	118479.952424
-4088	-3954	-134	118868.553837
-4088	-3954	-134	119261.968789
-4088	-3954	-134	119657.997169
-4088	-3954	-134	120058.503525
-4088	-3954	-134	120536.171526
-4088	-3954	-134	120917.975382
-4088	-3954	-134	121328.065013
-4088	-3954	-134	121741.659434
-4088	-3954	-134	122160.227865
-4088	-3954	-134	122579.282439
-4088	-3954	-134	123005.159430
-4088	-3954	-134	123430.532789
-4088	-3954	-134	123862.829970
-4088	-3954	-134	124297.624310
-4088	-3954	-134	124734.967661
-4088	-3954	-134	125175.223054
-4088	-3954	-134	125625.706389
-4088	-3954	-134	126067.245860
-4088	-3954	-134	126518.362840
-4088	-3954	-134	126978.773213
-4088	-3954	-134	127433.646302
-4088	-3954	-134	127895.939897
-4088	-3954	-134	128360.795117
-4088	-3954	-134	128828.502293
-4088	-3954	-134	129299.951207
-4088	-3954	-134	129775.664508
-4088	-3954	-134	130254.460681
-4088	-3954	-134	130737.749288
-4088	-3954	-134	131321.533007
-4088	-3954	-134	132774.771426
-4088	-3954	-134	133273.591300
-4088	-3954	-134	133799.500953
-4088	-3954	-134	134283.108915
-4088	-3954	-134	134806.941651
-4088	-3954	-134	135306.600691
-4088	-3954	-134	135835.311423
-4088	-3954	-134	136344.377522
-4088	-3954	-134	136868.132893
-4088	-3954	-134	137400.514285
-4088	-3954	-134	137926.612872
-4088	-3954	-134	138463.831305
-4088	-3954	-134	138999.081673
-4088	-3954	-134	139539.960525
-4088	-3954	-134	140098.523712
-4088	-3954	-134	140629.813967
-4088	-3954	-134	141182.128961
-4088	-3954	-134	141737.248245
-4088	-3954	-134	142301.707559
-4088	-3954	-134	142926.741854
-4088	-3954	-134	143521.362934
-4088	-3954	-134	144060.275403
-4088	-3954	-134	144633.967979
-4088	-3954	-134	145234.609071
-4088	-3954	-134	145785.185904
-4088	-3954	-134	146370.183489
-4088	-3954	-134	146954.203271
-4088	-3954	-134	147551.310963
-4088	-3954	-134	148140.197793
-4088	-3954	-134	148733.849844
-4088	-3954	-134	149334.191928
-4088	-3954	-134	150269.070041
-4088	-3954	-134	151156.719785
