-30500	-30500	0	0.000000
-30465	-30355	-110	0.000000
-30074	-29967	-107	12.220533
-29684	-29575	-109	30.593207
-29293	-29182	-111	55.424219
-28901	-28790	-111	87.190344
-28508	-28397	-111	125.329381
-28113	-28004	-109	170.081003
-27720	-27609	-111	219.930309
-27326	-27215	-111	277.319600
-26931	-26826	-105	340.994612
-26539	-26425	-114	407.779413
-26144	-26035	-109	485.769637
-25747	-25638	-109	567.361700
-25346	-25235	-111	655.880198
-24940	-24829	-111	750.542769
-24532	-24420	-112	852.496078
-24124	-24013	-111	961.908214
-23716	-23605	-111	1076.811367
-23307	-23196	-111	1198.045276
-22898	-22786	-112	1325.721109
-22486	-22376	-110	1463.110263
-22077	-21966	-111	1600.239645
-21666	-21556	-110	1747.069037
-21256	-21145	-111	1899.460399
-20845	-20734	-111	2058.630395
-20433	-20322	-111	2224.192139
-20022	-19910	-112	2397.021999
-19609	-19498	-111	2577.083293
-19196	-19086	-110	2762.649133
-18783	-18673	-110	2952.317003
-18371	-18260	-111	3148.135072
-17958	-17846	-112	3353.171802
-17545	-17434	-111	3571.481349
-17131	-16967	-164	3797.860447
-16549	-16439	-110	4161.883028
-16134	-16023	-111	4391.044990
-15718	-15608	-110	4628.316598
-15303	-15194	-109	4871.902441
-14888	-14778	-110	5116.363221
-14473	-14362	-111	5369.577822
-14066	-13957	-109	5632.714882
-13651	-13542	-109	5897.436389
-13246	-13136	-110	6168.547342
-12832	-12723	-109	6447.544057
-12426	-12317	-109	6731.127159
-12020	-11913	-107	7021.408068
-11615	-11508	-107	7311.039714
-11211	-11104	-107	7607.582809
-10799	-10691	-108	7912.747467
-10394	-10286	-108	8222.401914
-9990	-9882	-108	8540.634208
-9585	-9479	-106	8864.889510
-9181	-9076	-105	9189.324630
-8777	-8672	-105	9516.798189
-8374	-8269	-105	9850.219098
-7971	-7867	-104	10192.320635
-7569	-7463	-106	10531.766678
-7166	-7061	-105	10886.692888
-6761	-6657	-104	11246.468221
-6353	-6255	-98	11604.714933
-5950	-5852	-98	11954.962661
-5548	-5449	-99	12301.368949
-5142	-5047	-95	12662.580938
-4726	-4643	-83	13011.533215
