-30500	-30500	0	0.000000
-30494	-30453	-41	0.000000
-30304	-30262	-42	4.554926
-30112	-30070	-42	11.766630
-29921	-29878	-43	21.334543
-29730	-29687	-43	33.640339
-29540	-29497	-43	48.414921
-29348	-29306	-42	65.751135
-29156	-29113	-43	84.959124
-28964	-28921	-43	107.191012
-28773	-28730	-43	131.857908
-28582	-28540	-42	159.207874
-28391	-28349	-42	187.941115
-28199	-28157	-42	219.380258
-28008	-27965	-43	253.488303
-27817	-27774	-43	290.159390
-27631	-27588	-43	329.654815
-27444	-27402	-42	371.661260
-27257	-27214	-43	415.138129
-27066	-27022	-44	462.102616
-26880	-26837	-43	512.712856
-26695	-26652	-43	565.460478
-26510	-26467	-43	619.065600
-26323	-26279	-44	675.945455
-26137	-26093	-44	736.901999
-25951	-25908	-43	799.996412
-25766	-25723	-43	864.132944
-25580	-25538	-42	931.085052
-25394	-25351	-43	998.608037
-25209	-25166	-43	1070.493903
-25024	-24981	-43	1144.636798
-24839	-24796	-43	1221.183861
-24652	-24609	-43	1300.612504
-24468	-24423	-45	1384.427777
-24284	-24197	-87	1476.203087
-24016	-23971	-45	1669.312627
-23830	-23787	-43	1763.060702
-23645	-23602	-43	1854.976730
-23459	-23417	-42	1950.196651
-23274	-23231	-43	2044.392547
-23090	-23046	-44	2143.376437
-22906	-22862	-44	2247.683020
-22721	-22677	-44	2354.543077
-22535	-22491	-44	2463.982361
-22350	-22305	-45	2575.581047
-22165	-22120	-45	2692.656640
-21981	-21936	-45	2812.497382
-21795	-21751	-44	2934.305084
-21611	-21565	-46	3056.248038
-21427	-21381	-46	3187.440321
-21243	-21197	-46	3319.330178
-21058	-21011	-47	3454.873563
-20869	-20821	-48	3595.984666
-20680	-20632	-48	3742.898683
-20492	-20443	-49	3892.600881
-20300	-20255	-45	4048.197306
-20111	-20066	-45	4194.812250
-19922	-19876	-46	4341.687942
-19733	-19687	-46	4495.712523
-19545	-19499	-46	4653.328384
-19355	-19311	-44	4811.783660
-19167	-19123	-44	4969.037742
-18976	-18934	-42	5124.567096
-18782	-18746	-36	5277.808546
