30500	30500	0	0.000000
30475	30377	98	0.000000
30182	30085	97	11.112115
29891	29794	97	27.711025
29599	29502	97	50.004615
29306	29215	91	77.753468
29015	28923	92	109.158674
28727	28631	96	146.078609
28434	28339	95	190.218561
28143	28048	95	239.230616
27851	27757	94	293.821837
27560	27465	95	353.159749
27268	27173	95	421.089550
26976	26881	95	489.725933
26686	26590	96	566.271649
26394	26299	95	648.958500
26102	26007	95	736.439115
25810	25716	94	829.331703
25518	25424	94	929.501818
25227	25133	94	1029.532472
24936	24841	95	1137.559121
24642	24544	98	1252.284208
24345	24250	95	1376.357440
24050	23953	97	1502.070192
23753	23659	94	1636.028236
23460	23367	93	1771.430687
23165	23068	97	1910.396895
22864	22767	97	2061.328217
22565	22471	94	2217.487508
22272	22178	94	2374.373305
21977	21883	94	2536.684547
21682	21584	98	2704.362976
21380	21282	98	2884.892175
21078	20979	99	3072.680916
20776	20677	99	3264.725246
20473	20374	99	3464.363559
20172	20071	101	3669.716284
19870	19768	102	3884.982834
19569	19466	103	4108.012931
19269	19165	104	4338.913293
18967	18864	103	4578.323596
18669	18562	107	4821.424536
18371	18263	108	5080.182549
18072	17963	109	5347.507504
17776	17666	110	5623.588522
17479	17369	110	5908.586645
17182	17072	110	6199.774087
16887	16776	111	6497.448574
16592	16479	113	6804.751742
16307	16194	113	7123.335671
16021	15909	112	7458.403087
15738	15626	112	7777.739202
15456	15344	112	8113.143175
15171	15061	110	8454.587660
14887	14778	109	8796.881353
14592	14483	109	9141.702684
14297	14190	107	9493.033823
14012	13905	107	9844.860954
13731	13622	109	10201.668300
13439	13331	108	10571.986638
13157	13051	106	10945.829403
12876	12771	105	11318.130474
12592	12489	103	11692.081863
12301	12202	99	12065.933962
12017	11918	99	12431.978179
11733	11633	100	12803.276648
11443	11341	102	13181.443273
11154	11139	15	13508.239376
10981	10998	-17	13547.144640
10919	10931	-12	13591.706327
10802	10813	-11	13631.416549
10688	10707	-19	13660.802550
10624	10637	-13	13714.060868
10553	10564	-11	13748.245813
10482	10492	-10	13778.439355
10415	10427	-12	13806.278218
10345	10356	-11	13839.839821
10275	10284	-9	13871.055515
10206	10215	-9	13897.043513
10140	10151	-11	13922.551450
10067	10077	-10	13954.767347
9998	10007	-9	13983.817765
9930	9940	-10	14010.418675
9863	9874	-11	14040.221792
9794	9804	-10	14073.336356
9724	9731	-7	14103.665423
9657	9668	-11	14124.955992
9588	9598	-10	14158.921645
9519	9527	-8	14189.956231
9450	9458	-8	14215.120919
9381	9393	-12	14240.403777
9312	9321	-9	14278.489854
9243	9251	-8	14307.404566
9174	9183	-9	14333.301956
9108	9118	-10	14362.676329
9037	9046	-9	14395.428626
8969	8975	-6	14425.972049
8902	8911	-9	14445.941956
8835	8844	-9	14475.622735
8765	8773	-8	14506.274364
8697	8704	-7	14533.507127
8631	8640	-9	14557.697074
8564	8572	-8	14588.813264
8496	8504	-8	14616.708017
8430	8437	-7	14644.831973
8364	8374	-10	14669.693473
8296	8304	-8	14705.445307
8229	8236	-7	14734.121026
8164	8171	-7	14759.483106
8099	8110	-11	14785.060060
8031	8040	-9	14825.375803
7963	7970	-7	14858.687738
7898	7904	-6	14885.240068
7828	7837	-9	14907.348549
7756	7764	-8	14941.321723
7685	7691	-6	14971.700308
7617	7625	-8	14994.590469
7548	7556	-8	15025.492851
7477	7485	-8	15056.493509
7407	7414	-7	15087.761683
7339	7350	-11	15115.193004
7269	7276	-7	15159.019570
7199	7206	-7	15186.698693
7131	7138	-7	15214.689215
7063	7073	-10	15243.010677
6990	6999	-9	15283.517269
6923	6929	-6	15321.157345
6856	6865	-9	15345.208178
6789	6799	-10	15383.002029
6718	6727	-9	15423.973118
6651	6656	-5	15461.634264
6585	6594	-9	15482.640605
6516	6525	-9	15520.803595
6448	6456	-8	15559.062660
6381	6388	-7	15593.444900
6314	6325	-11	15623.697323
6246	6256	-10	15671.327649
6178	6187	-9	15714.913482
6113	6121	-8	15754.433571
6048	6059	-11	15789.719218
5978	5987	-9	15838.669195
5911	5919	-8	15880.266773
5844	5853	-9	15914.896679
5778	5788	-10	15955.635154
5708	5719	-11	16001.535163
5642	5649	-7	16051.220718
5576	5584	-8	16083.394692
5511	5522	-11	16121.423031
5442	5450	-8	16171.022389
5376	5383	-7	16208.424607
5312	5321	-9	16241.308216
5245	5255	-10	16283.864684
5177	5186	-9	16331.277136
5111	5117	-6	16374.118232
5045	5056	-11	16403.047528
4977	4987	-10	16455.906217
4912	4920	-8	16504.431142
4845	4853	-8	16543.507025
4779	4791	-12	16582.612649
4710	4720	-10	16641.647603
3697	3751	-54	16766.619514
3623	3627	-4	17037.062435
3558	3553	5	17057.260524
3490	3486	4	17085.980474
3369	3376	-7	17106.206775
3303	3305	-2	17141.985527
3237	3242	-5	17152.278801
3173	3176	-3	17178.173159
3106	3105	1	17193.755252
3045	3044	1	17198.998993
2984	2987	-3	17204.245134
2919	2920	-1	17220.073634
2857	2856	1	17225.363919
2794	2793	1	17230.686248
1551	1578	-27	17244.862434
1543	1505	38	17390.699804
1494	1450	44	17597.761435
1429	1384	45	17839.365736
1379	1325	54	18086.339809
1331	1267	64	18384.167123
1281	1209	72	18739.229341
1239	1147	92	19142.777503
1207	1083	124	19654.467210
1197	1019	178	20353.707421
