-30500	-30494	-6	0.000000	341455.838685
-30494	-30125	-369	1.864561	0.335148
-30125	-29755	-370	147.951488	0.317947
-29755	-29385	-370	334.326335	0.321516
-29385	-29015	-370	555.964125	0.317859
-29015	-28644	-371	817.412116	0.320460
-28644	-28276	-368	1116.940864	0.319773
-28276	-27956	-320	1452.412470	0.320404
-27956	-27639	-317	1753.983053	0.299668
-27639	-27270	-369	2081.014247	0.299517
-27270	-26902	-368	2526.947239	0.320954
-26902	-26531	-371	3007.663458	0.319772
-26531	-26163	-368	3530.345147	0.319835
-26163	-25793	-370	4086.249679	0.319730
-25793	-25423	-370	4688.674389	0.322588
-25423	-25048	-375	5319.656700	0.317862
-25048	-24671	-377	6001.555928	0.319862
-24671	-24298	-373	6725.273116	0.319699
-24298	-23923	-375	7486.553525	0.322570
-23923	-23548	-375	8276.271349	0.316957
-23548	-23173	-375	9110.510965	0.319466
-23173	-22799	-374	9987.426442	0.321010
-22799	-22425	-374	10947.346311	0.336766
-22425	-22103	-322	11847.010171	0.303538
-22103	-21781	-322	12656.797565	0.305555
-21781	-21459	-322	13466.903078	0.295095
-21459	-21137	-322	14324.731219	0.301796
-21137	-20815	-322	15198.713692	0.297456
-20815	-20494	-321	16109.639103	0.300156
-20494	-20172	-322	17053.496681	0.302281
-20172	-19856	-316	18010.918623	0.296628
-19856	-19542	-314	18992.655784	0.300904
-19542	-19226	-316	19994.262178	0.300219
-19226	-18905	-321	21028.147216	0.299491
-18905	-18585	-320	22114.371725	0.301434
-18585	-18261	-324	23217.315791	0.299064
-18261	-17946	-315	24367.205866	0.300128
-17946	-17630	-316	25514.517254	0.300381
-17630	-17313	-317	26688.493480	0.299015
-17313	-16997	-316	27903.107618	0.301093
-16994	-16679	-315	29135.890027	0.299515
-16677	-16451	-226	30394.117704	0.299768
-16449	-16223	-226	31192.068032	0.259905
-16221	-15996	-225	32004.421176	0.259634
-15993	-15769	-224	32830.297180	0.260238
-15766	-15541	-225	33672.818508	0.261809
-15538	-15277	-261	34522.394956	0.258188
-15538	-15275	-263	35531.981075	0.259877
-15538	-15275	-263	36407.932474	0.220498
-15538	-15275	-263	37298.943035	0.221053
-15538	-15275	-263	38192.766875	0.218632
-15538	-15275	-263	39106.953886	0.220486
-15538	-15275	-263	40032.947938	0.220256
-15538	-15275	-263	40968.744861	0.219572
-15538	-15275	-263	41928.340587	0.222112
-15538	-15275	-263	42890.296536	0.219719
-15538	-15275	-263	43857.347090	0.218028
-15538	-15275	-263	44846.637344	0.220167
-15538	-15275	-263	45849.503325	0.220347
-15538	-15275	-263	46859.517634	0.219142
-15538	-15275	-263	47896.367728	0.222149
-15538	-15275	-263	48928.089512	0.218363
-15538	-15275	-263	49997.120778	0.223480
