30500	30476	24	0.000000	0.000007
30476	29850	626	2.409424	0.316851
29850	29315	535	128.804651	0.634877
29315	28781	534	278.404042	0.934196
28781	28245	536	476.550173	1.234714
28245	27711	534	723.111884	1.534488
27711	27178	533	1017.518110	1.834942
27178	26645	533	1358.931237	2.134968
26645	26107	538	1749.607621	2.435874
26107	25562	545	2189.612976	2.734913
25562	25017	545	2685.687825	3.034836
25017	24472	545	3232.480600	3.335614
24472	23928	544	3829.104045	3.636637
23928	23384	544	4462.365711	3.932640
23384	22742	642	5168.057866	4.238682
22742	22101	641	6102.245159	4.557929
22101	21559	542	7100.418452	4.877209
21559	21017	542	7932.879851	5.174054
21017	20486	531	8832.865784	5.477214
20486	19957	529	9729.800005	5.769958
19957	19427	530	10691.955813	6.069615
19427	18897	530	11705.185417	6.369743
18897	18368	529	12771.404362	6.671291
18368	17839	529	13902.651455	6.977756
17839	17310	529	15037.944098	7.272839
17310	16779	531	16236.004261	7.571935
16779	16249	530	17491.623848	7.872307
16249	15720	529	18798.443706	8.173957
15720	15191	529	20136.487501	8.472493
15191	14659	532	21538.025535	8.774438
14659	14130	529	22973.218384	9.071809
14130	13601	529	24469.551435	9.373571
13601	13064	537	25991.378621	9.671033
13064	12536	528	27599.641375	9.971380
12536	12006	530	29225.985734	10.271261
12006	11472	534	30905.715442	10.571067
11472	10938	534	32669.685989	10.874823
10938	10408	530	34461.720361	11.175117
10408	9875	533	36262.766991	11.471348
9875	9334	541	38145.054933	11.771353
9334	8974	360	39841.692423	12.031998
8974	8611	363	40988.214430	12.291108
8611	8246	365	42172.103557	12.550959
8246	7886	360	43407.635832	12.815098
7886	7521	365	44630.587542	13.074913
7521	7160	361	45879.210761	13.331510
7160	6795	365	47151.989380	13.590924
6795	6432	363	48468.355664	13.851293
6432	6067	365	49801.331872	14.111510
6067	5701	366	51164.913479	14.371456
5701	5339	362	52555.181741	14.631074
5339	4975	364	53958.165572	14.891332
4975	4610	365	55412.083708	15.154893
4605	4245	360	56875.067593	15.414910
4241	3883	358	58321.298675	15.671255
3879	3518	361	59802.456641	15.930956
3515	3155	360	61325.017805	16.191437
3150	2799	351	62863.874049	16.451269
2794	2431	363	64391.986073	16.711776
2426	2069	357	65995.814431	16.972098
