30500	30473	27	0.000000	0.000007
30473	29944	529	2.562172	0.308054
29944	29410	534	98.664878	0.607228
29410	28875	535	244.374475	0.907802
28875	28344	531	438.170004	1.207729
28344	27714	630	679.391696	1.508810
27714	27084	630	1048.540457	1.829148
27084	26551	533	1479.704394	2.147792
26551	25919	632	1872.024984	2.448416
25919	25289	630	2431.812300	2.768364
25289	24755	534	3053.544762	3.087951
24755	24122	633	3602.489326	3.391091
24122	23590	532	4345.797453	3.707789
23590	23059	531	4985.366402	4.007754
23059	22526	533	5671.598460	4.307755
22526	21993	533	6408.906873	4.607955
21993	21451	542	7191.738710	4.907250
21451	20812	639	8041.282989	5.208200
20812	20177	635	9186.832743	5.532246
20177	19636	541	10330.424797	5.840591
19636	19097	539	11328.205836	6.140921
19097	18556	541	12366.312921	6.439985
18556	18015	541	13489.601643	6.747690
18015	17471	544	14611.919560	7.042268
17471	16931	540	15812.331966	7.342783
16931	16401	530	17055.635295	7.643986
16401	15872	529	18311.533763	7.942337
15872	15347	525	19618.187657	8.242023
15347	14817	530	20965.726935	8.542486
14817	14288	529	22369.648699	8.842062
14288	13758	530	23829.407631	9.143845
13758	13228	530	25324.359495	9.442559
13228	12696	532	26873.567079	9.742583
12696	12168	528	28473.323599	10.042026
12168	11635	533	30111.976385	10.342109
11635	11103	532	31813.329438	10.642051
11103	10571	532	33558.506283	10.941851
10571	10038	533	35353.101489	11.241913
10038	9500	538	37200.019843	11.542126
9500	9141	359	38861.041955	11.803686
9141	8778	363	39981.621452	12.062452
8778	8417	361	41156.810501	12.325118
8417	8057	360	42331.439335	12.583690
8057	7693	364	43526.284767	12.842134
7693	7329	364	44768.543555	13.102598
7329	6964	365	46030.309760	13.362016
6964	6602	362	47325.526291	13.622504
6602	6236	366	48630.630297	13.882204
6236	5877	359	49986.998884	14.144212
5877	5512	365	51321.607590	14.402331
5512	5144	368	52709.420315	14.661660
5144	4783	361	54142.343349	14.922591
4778	4420	358	55563.294841	15.181810
4416	4057	359	57001.481652	15.441960
4053	3693	360	58467.607553	15.702045
3690	3331	359	59963.172919	15.962303
3326	2964	362	61484.364908	16.223483
2960	2602	358	63029.797628	16.482492
2597	2243	354	64586.481522	16.742208
2238	1875	363	66148.495391	17.001736
1883	1516	367	67777.306487	17.261678
1520	1411	109	69453.656387	17.522355
1416	1043	373	69958.776211	17.782945
1047	1491	-444	71704.803738	18.042389
1496	1110	386	73839.653144	18.305057
1114	1566	-452	75690.550031	18.563362
1572	1187	385	77898.600600	18.822888
1191	1640	-449	79807.482985	19.082708
1646	1260	386	82060.435224	19.342123
1264	1711	-447	84036.651445	19.603287
1718	1332	386	86335.221591	19.862178
1337	1782	-445	88361.029157	20.122983
1790	1403	387	90727.337363	20.383850
1408	1857	-449	92802.314981	20.643574
1872	1477	395	95232.919649	20.902554
1482	1926	-444	97404.156377	21.162295
1928	1549	379	99876.947499	21.422271
1553	1993	-440	102013.559054	21.682273
