-30500	-30465	-35	0.000000	0.000007
-30465	-29800	-665	3.321334	0.308054
-29800	-29133	-667	124.130974	0.607228
-29133	-28464	-669	306.131538	0.907802
-28464	-27795	-669	548.466507	1.207729
-27795	-27021	-774	852.378583	1.508810
-27021	-26244	-777	1305.904203	1.829148
-26244	-25572	-672	1837.673059	2.147792
-25572	-24794	-778	2332.306148	2.448416
-24794	-24016	-778	3021.411421	2.768364
-24016	-23341	-675	3789.201667	3.087951
-23341	-22560	-781	4483.092268	3.391091
-22560	-21883	-677	5400.191236	3.707789
-21883	-21219	-664	6214.078790	4.007754
-21219	-20555	-664	7072.191947	4.307755
-20555	-19890	-665	7990.714998	4.607955
-19890	-19225	-665	8967.418885	4.907250
-19225	-18458	-767	10009.756423	5.208200
-18458	-17685	-773	11384.774672	5.532246
-17685	-17019	-666	12776.895393	5.840591
-17019	-16352	-667	14005.217338	6.140921
-16352	-15685	-667	15289.850780	6.439985
-15685	-15020	-665	16674.755729	6.747690
-15020	-14354	-666	18054.314721	7.042268
-14354	-13689	-665	19523.937264	7.342783
-13689	-13020	-669	21055.042289	7.643986
-13020	-12354	-666	22640.317902	7.942337
-12354	-11683	-671	24285.367984	8.242023
-11683	-11000	-683	26007.651519	8.542486
-11000	-10318	-682	27816.856358	8.842062
-10318	-9636	-682	29698.813998	9.143845
-9636	-8952	-684	31622.506774	9.442559
-8952	-8268	-684	33621.861467	9.742583
-8268	-7585	-683	35678.691279	10.042026
-7585	-6899	-686	37798.387969	10.342109
-6896	-6213	-683	39988.121918	10.642051
-6211	-5528	-683	42228.640310	10.941851
