30500	30475	25	0.000000	0.000007
30475	29929	546	2.397219	0.309662
29929	29385	544	101.741826	0.608616
29385	28840	545	250.956236	0.910024
28840	28297	543	447.229380	1.208117
28297	27751	546	693.280157	1.508500
27751	27218	533	989.865341	1.808803
27218	26684	534	1326.511508	2.108371
26684	26151	533	1709.840251	2.406644
26151	25618	533	2147.515907	2.709685
25618	24989	629	2630.230283	3.010512
24989	24456	533	3293.356741	3.327354
24456	23923	533	3875.680717	3.628455
23923	23390	533	4498.626906	3.926138
23390	22857	533	5183.103825	4.229746
22857	22325	532	5904.928043	4.528779
22325	21795	530	6672.297001	4.827565
21795	21065	730	7570.448477	5.156220
21065	20537	528	8820.358312	5.469275
20537	20006	531	9711.225632	5.762091
20006	19478	528	10676.321579	6.061913
19478	18949	529	11684.737297	6.362107
18949	18421	528	12741.533079	6.661973
18421	17892	529	13873.977519	6.969700
17892	17363	529	15009.900440	7.265255
17363	16836	527	16208.444087	7.564756
16836	16306	530	17453.038000	7.865028
16306	15777	529	18750.178342	8.164780
15777	15249	528	20095.301274	8.465157
15249	14721	528	21483.584328	8.765129
14721	14190	531	22920.490423	9.065327
14190	13660	530	24416.204720	9.366036
13660	13132	528	25947.180310	9.664911
13132	12597	535	27526.516711	9.965074
12597	12064	533	29176.824219	10.265559
12064	11533	531	30864.236737	10.565208
11533	11000	533	32592.471172	10.864768
11000	10471	529	34379.775780	11.165102
10471	9940	531	36207.772436	11.466462
9940	9577	363	37828.124534	11.726678
9577	9218	359	38950.433880	11.984652
9218	8853	365	40093.308873	12.244640
8853	8488	365	41287.950235	12.506344
8488	8126	362	42495.239675	12.765450
8126	7763	363	43725.759130	13.026396
7763	7400	363	44972.116020	13.284845
7400	7037	363	46256.275951	13.545999
7037	6672	365	47557.242234	13.805595
6672	6306	366	48884.532656	14.064151
6306	5941	365	50255.857160	14.325692
5941	5574	367	51630.849596	14.583993
5574	5213	361	53050.096474	14.844501
5213	4849	364	54466.542845	15.104270
4844	4483	361	55938.442107	15.367401
4478	4117	361	57399.791137	15.626450
4113	3743	370	58883.442047	15.885169
3740	3367	373	60430.743108	16.144200
3362	2996	366	62019.092502	16.403790
2992	2619	373	63606.008488	16.663980
2614	2249	365	65248.240233	16.924124
2244	1876	368	66879.893293	17.184259
1884	1525	359	68549.963681	17.444411
1528	1785	-257	70198.906582	17.703852
1792	1402	390	71400.213845	17.964055
1406	1871	-465	73251.026694	18.224455
1889	1476	413	75482.404868	18.484062
1480	1930	-450	77495.728147	18.744134
1932	1542	390	79716.121482	19.003774
1546	2000	-454	81669.531006	19.263780
