-30500	-30494	-6	0.000000	0.000007
-30494	-30175	-319	0.545944	0.301650
-30175	-29856	-319	57.046039	0.597885
-29856	-29536	-320	144.215829	0.901125
-29536	-29217	-319	258.560787	1.199115
-29217	-28897	-320	401.841154	1.498791
-28897	-28578	-319	576.562691	1.801817
-28578	-28259	-319	776.003562	2.099590
-28259	-27939	-320	1005.442707	2.399353
-27939	-27621	-318	1263.492289	2.698217
-27621	-27302	-319	1550.432071	2.999081
-27302	-26982	-320	1865.155351	3.298209
-26982	-26665	-317	2211.981433	3.599325
-26665	-26346	-319	2582.656551	3.899210
-26346	-25976	-370	2990.509029	4.203375
-25976	-25658	-318	3517.667594	4.518676
-25658	-25286	-372	3983.751824	4.822590
-25286	-24970	-316	4591.444973	5.140381
-24970	-24652	-318	5104.489645	5.438889
-24652	-24336	-316	5640.520416	5.732912
-24336	-24020	-316	6211.388849	6.032384
-24020	-23703	-317	6814.847944	6.333884
-23703	-23388	-315	7444.327823	6.633243
-23388	-23072	-316	8119.796148	6.942129
-23072	-22755	-317	8797.930404	7.238592
-22755	-22509	-246	9510.302940	7.536757
-22509	-22284	-225	10087.087616	7.835971
-22284	-21969	-315	10634.068362	8.134810
-21969	-21660	-309	11434.613874	8.436064
-21660	-21927	267	12243.756336	8.735814
-21927	-21613	-314	12968.783164	9.036316
-21613	-21303	-310	13847.285624	9.335990
-21303	-21590	287	14750.630007	9.638324
-21590	-21276	-314	15598.648213	9.935709
-21276	-20967	-309	16562.742084	10.235673
-20967	-21253	286	17540.966665	10.536140
-21253	-20940	-313	18470.020827	10.835922
-20940	-20629	-311	19516.706937	11.136205
-20629	-20916	287	20582.076798	11.435757
-20916	-20690	-226	21597.249748	11.737122
-20690	-20457	-233	22297.306870	11.995351
-20457	-20225	-232	23037.909374	12.254722
-20225	-19992	-233	23794.904047	12.515430
-19992	-19760	-232	24583.354759	12.780206
-19760	-19526	-234	25355.888536	13.035646
-19526	-19392	-134	26169.637840	13.297169
-19392	-19159	-233	26639.684704	13.555932
-19159	-18925	-234	27483.590980	13.818044
-18925	-18904	-21	28331.318477	14.075423
-18904	-18671	-233	28409.625594	14.335537
-18671	-18445	-226	29293.625218	14.595477
-18445	-18648	203	30166.406637	14.855437
-18648	-18417	-231	30966.524586	15.116179
-18417	-18192	-225	31887.637104	15.375517
-18192	-18394	202	32802.514673	15.635570
-18394	-18164	-230	33641.959482	15.896980
-18164	-17939	-225	34614.199869	16.158581
-17939	-18140	201	35563.679425	16.415644
-18140	-17911	-229	36433.034265	16.675021
-17911	-17686	-225	37443.033898	16.935447
-17686	-17887	201	38451.284826	17.196034
-17887	-17732	-155	39359.317428	17.454846
-17732	-17576	-156	39962.577293	17.675042
-17576	-17420	-156	40576.629429	17.895002
-17420	-17268	-152	41208.203910	18.118448
-17268	-17116	-152	41810.741327	18.334651
-17112	-16964	-148	42440.773763	18.557999
-16960	-16811	-149	43046.050868	18.775814
-16808	-16659	-149	43665.015875	18.994514
-16656	-16507	-149	44298.404648	19.215732
-16504	-16354	-150	44932.666032	19.434759
-16351	-16201	-150	45581.861637	19.654954
-16197	-16048	-149	46238.009639	19.875042
-16044	-15894	-150	46905.664030	20.097992
