30500	30474	26	0.000000	0.000006
30474	29941	533	2.309213	0.298023
29941	29407	534	97.967641	0.598093
29407	28873	534	242.463637	0.899061
28873	28339	534	433.426997	1.197650
28339	27807	532	673.571331	1.497877
27807	27176	631	964.869204	1.801772
27176	26642	534	1387.608266	2.118070
26642	26111	531	1774.611831	2.417811
26111	25577	534	2207.012179	2.717467
25577	25043	534	2686.933296	3.015500
25043	24509	534	3219.649264	3.316312
24509	23975	534	3802.556918	3.618017
23975	23443	532	4429.088346	3.917511
23443	22812	631	5108.273895	4.220032
22812	22281	531	6014.379683	4.536565
22281	21750	531	6787.749035	4.837626
21750	21121	629	7610.067973	5.138972
21121	20593	528	8693.309855	5.454692
20593	20060	533	9591.716844	5.750576
20060	19530	530	10561.611329	6.051285
19530	18999	531	11572.642495	6.351615
18999	18467	532	12628.287766	6.650540
18467	17937	530	13771.256831	6.959254
17937	17407	530	14901.684264	7.253308
17407	16879	528	16104.342240	7.553708
16879	16348	531	17347.315041	7.853461
16348	15817	531	18653.692150	8.155135
15817	15277	540	19995.756902	8.454092
15277	14737	540	21410.332101	8.753355
14737	14193	544	22879.272309	9.053808
14193	13650	543	24404.790214	9.353611
13650	13112	538	25975.719601	9.653304
13112	12564	548	27583.082401	9.953464
12564	12020	544	29275.080372	10.254555
12020	11490	530	31004.289822	10.555688
11490	10955	535	32716.974929	10.853422
10955	10407	548	34504.380722	11.152976
10407	9882	525	36388.266248	11.453130
9882	9340	542	38238.598566	11.753003
9340	8978	362	39932.549933	12.013162
8978	8617	361	41085.285822	12.272628
8617	8251	366	42271.493284	12.534767
8251	7890	361	43505.601602	12.798229
7890	7524	366	44704.678554	13.052696
7524	7163	361	45974.945312	13.313384
7163	6797	366	47249.964642	13.573585
6797	6432	365	48563.911644	13.833105
6432	6068	364	49909.664895	14.094690
6068	5701	367	51257.745374	14.352723
5701	5339	362	52667.144032	14.615477
5339	4975	364	54052.220416	14.872736
4975	4609	366	55484.172462	15.132694
4604	4243	361	56950.885034	15.393030
4239	3880	359	58423.227222	15.653574
3876	3516	360	59909.307454	15.913693
3513	3150	363	61420.224845	16.173193
3145	2790	355	62970.717602	16.433112
2785	2430	355	64532.529783	16.696604
2425	2064	361	66071.045208	16.952251
