30500	30473	27	0.000000	0.000007
30473	29941	532	2.456749	0.301650
29941	29407	534	96.682613	0.597885
29407	28873	534	242.603201	0.901125
28873	28343	530	433.416350	1.199115
28343	27807	536	671.468370	1.498791
27807	27276	531	964.126945	1.801817
27276	26743	533	1296.111592	2.099590
26743	26209	534	1679.469161	2.399353
26209	25676	533	2110.089401	2.698217
25676	25142	534	2591.029349	2.999081
25142	24608	534	3117.870201	3.298209
24608	24076	532	3696.636225	3.599325
24076	23542	534	4318.715603	3.899210
23542	22912	630	5001.452980	4.203375
22912	22380	532	5899.047293	4.518676
22380	21753	627	6678.785690	4.822590
21753	21223	530	7703.042692	5.140381
21223	20693	530	8563.529008	5.438889
20693	20163	530	9456.913627	5.732912
20163	19632	531	10414.382834	6.032384
19632	19101	531	11428.423276	6.333884
19101	18570	531	12482.851716	6.633243
18570	18040	530	13621.498322	6.942129
18040	17509	531	14758.875397	7.238592
17509	16979	530	15952.155575	7.536757
16979	16447	532	17194.821748	7.835971
16447	15915	532	18488.127333	8.134810
15915	15382	533	19840.159752	8.436064
15382	14844	538	21235.865035	8.735814
14844	14302	542	22696.780516	9.036316
14302	13760	542	24213.176483	9.335990
13760	13220	540	25792.572146	9.638324
13220	12673	547	27388.146471	9.935709
12673	12131	542	29067.634838	10.235673
12131	11590	541	30783.485074	10.536140
11590	11042	548	32540.891723	10.835922
11042	10496	546	34373.428427	11.136205
10496	9954	542	36243.820530	11.435757
9954	9406	548	38160.976416	11.737122
9406	9034	372	39858.460055	11.995351
9034	8663	371	41040.881220	12.254722
8663	8290	373	42251.420115	12.515430
8290	7918	372	43513.618037	12.780206
7918	7541	377	44752.335989	13.035646
7541	7166	375	46063.376534	13.297169
7166	6791	375	47378.806192	13.555932
6791	6415	376	48737.024448	13.818044
6415	6051	364	50099.184870	14.075423
6051	5671	380	51456.508233	14.335537
5671	5308	363	52898.224358	14.595477
5308	4941	367	54300.081240	14.855437
4941	4578	363	55746.599895	15.116179
4573	4214	359	57194.062423	15.375517
4210	3848	362	58653.800412	15.635570
3844	3482	362	60158.152000	15.896980
3479	3118	361	61688.373826	16.158581
3114	2755	359	63211.761025	16.415644
2750	2390	360	64764.489321	16.675021
2385	2033	352	66352.261671	16.935447
