749696857014.000000 0.000002 0.000005	0.000005	0.000000	0.000005	0.000000	0.000004	0.000000	0.000004	0.000000	-0.000003	0.000000	-0.000003	0.000000	2431116.228447
749696917112.000000 0.028922 0.028926	0.028928	0.000000	0.028928	0.000024	0.022160	0.000000	0.022160	0.000019	-0.018595	0.000000	-0.018595	0.000016	-19102.683231
749696954120.000000 0.017810 0.046734	0.075657	0.000000	0.075657	0.000087	0.057957	0.000000	0.057957	0.000067	-0.048632	0.000000	-0.048632	0.000056	-16832.698453
749696990481.000000 0.017499 0.064230	0.139881	0.000000	0.139881	0.000244	0.107155	0.000000	0.107155	0.000187	-0.089914	0.000000	-0.089914	0.000157	-14761.962661
749697029666.000000 0.018858 0.083085	0.222958	0.000000	0.222958	0.000594	0.170796	0.000000	0.170796	0.000455	-0.143315	0.000000	-0.143315	0.000382	-12278.923534
749697079320.000000 0.023896 0.106979	0.329927	0.000000	0.329927	0.001437	0.252738	0.000000	0.252738	0.001101	-0.212073	0.000000	-0.212073	0.000924	-9458.583483
749697113343.000000 0.016374 0.123350	0.453264	0.000000	0.453264	0.002353	0.347221	0.000000	0.347221	0.001802	-0.291353	0.000000	-0.291353	0.001512	-4407.347326
749697197047.000000 0.040280 0.163628	0.616876	0.000000	0.616876	0.006418	0.472555	0.000000	0.472555	0.004917	-0.396520	0.000000	-0.396520	0.004126	-2116.141813
749697234193.000000 0.017876 0.181502	0.798360	0.000000	0.798360	0.009009	0.611580	0.000000	0.611580	0.006901	-0.513176	0.000000	-0.513176	0.005791	6376.617819
749697271534.000000 0.017971 0.199470	0.997810	0.000000	0.997810	0.012585	0.764367	0.000000	0.764367	0.009641	-0.641380	0.000000	-0.641380	0.008090	11370.594644
749697346399.000000 0.036027 0.235495	1.233282	0.000000	1.233282	0.023049	0.944749	0.000000	0.944749	0.017656	-0.792738	0.000000	-0.792738	0.014815	15413.817159
749697383646.000000 0.017930 0.253422	1.486678	0.000000	1.486678	0.029804	1.138862	0.000000	1.138862	0.022831	-0.955618	0.000000	-0.955618	0.019158	26784.866620
749697416276.000000 0.015704 0.269119	1.755771	0.000000	1.755771	0.037224	1.344998	0.000000	1.344998	0.028515	-1.128588	0.000000	-1.128588	0.023927	34634.814463
749697456130.000000 0.019180 0.288297	2.000000	0.000000	2.000000	0.048283	1.532089	0.000000	1.532089	0.036987	-1.285575	0.000000	-1.285575	0.031036	38209.810434
749697495431.000000 0.018913 0.307207	2.000000	-0.003000	2.003000	0.059921	1.532089	-0.003000	1.535089	0.045907	-1.285575	0.000000	-1.285575	0.038506	35732.846319
749697540680.000000 0.021775 0.328982	2.000000	-0.003000	2.003000	0.074270	1.532089	-0.003000	1.535089	0.056903	-1.285575	0.000000	-1.285575	0.047715	36602.005976
749697595109.000000 0.026193 0.355172	2.000000	-0.003000	2.003000	0.092904	1.532089	-0.003000	1.535089	0.071185	-1.285575	0.000000	-1.285575	0.059675	35592.350244
749697645403.000000 0.024203 0.379374	2.000000	-0.003000	2.003000	0.111296	1.532089	-0.003000	1.535089	0.085280	-1.285575	0.000000	-1.285575	0.071479	34513.896226
749697680842.000000 0.017055 0.396427	2.000000	-0.010000	2.010000	0.124886	1.532089	-0.010000	1.542089	0.095706	-1.285575	0.000000	-1.285575	0.080171	40546.474594
749697721100.000000 0.019374 0.415798	2.000000	-0.010000	2.010000	0.141078	1.532089	-0.010000	1.542089	0.108128	-1.285575	0.000000	-1.285575	0.090527	39299.917825
749697764281.000000 0.020780 0.436577	2.000000	-0.010000	2.010000	0.159313	1.532089	-0.010000	1.542089	0.122119	-1.285575	0.000000	-1.285575	0.102190	37991.066396
749697805408.000000 0.019792 0.456367	2.000000	-0.010000	2.010000	0.177468	1.532089	-0.010000	1.542089	0.136048	-1.285575	0.000000	-1.285575	0.113802	36622.884867
749697844994.000000 0.019051 0.475415	2.000000	-0.010000	2.010000	0.195673	1.532089	-0.010000	1.542089	0.150014	-1.285575	0.000000	-1.285575	0.125446	35197.597736
749697879645.000000 0.016676 0.492089	2.000000	-0.019026	2.019026	0.212241	1.532089	-0.019000	1.551089	0.162743	-1.285575	0.001000	-1.286575	0.136003	34330.563985
749697915246.000000 0.017133 0.509219	2.000000	-0.019026	2.019026	0.229856	1.532089	-0.019000	1.551089	0.176275	-1.285575	0.001000	-1.286575	0.147228	32762.984382
749697947966.000000 0.015747 0.524964	2.000000	-0.019026	2.019026	0.246546	1.532089	-0.019000	1.551089	0.189097	-1.285575	0.001000	-1.286575	0.157863	31146.935122
749697980293.000000 0.015557 0.540519	2.000000	-0.019026	2.019026	0.263524	1.532089	-0.019000	1.551089	0.202140	-1.285575	0.001000	-1.286575	0.168682	29483.001318
749697996542.000000 0.007821 0.548338	2.000000	-0.019026	2.019026	0.272183	1.532089	-0.019000	1.551089	0.208792	-1.285575	0.001000	-1.286575	0.174200	27794.997852
749698011090.000000 0.007002 0.555338	2.000000	-0.019026	2.019026	0.280034	1.532089	-0.019000	1.551089	0.214824	-1.285575	0.001000	-1.286575	0.179203	26085.444415
749698026839.000000 0.007580 0.562917	2.000000	-0.019026	2.019026	0.288649	1.532089	-0.019000	1.551089	0.221442	-1.285575	0.001000	-1.286575	0.184693	24352.560484
749698041296.000000 0.006959 0.569873	2.000000	-0.019026	2.019026	0.296656	1.532089	-0.019000	1.551089	0.227593	-1.285575	0.001000	-1.286575	0.189794	22598.262863
749698055851.000000 0.007006 0.576876	2.000000	-0.019026	2.019026	0.304815	1.532089	-0.019000	1.551089	0.233862	-1.285575	0.001000	-1.286575	0.194994	20822.406383
749698070507.000000 0.007054 0.583929	2.000000	-0.019026	2.019026	0.313132	1.532089	-0.019000	1.551089	0.240251	-1.285575	0.001000	-1.286575	0.200294	19024.839954
749698085251.000000 0.007097 0.591025	2.000000	-0.019026	2.019026	0.321601	1.532089	-0.019000	1.551089	0.246757	-1.285575	0.001000	-1.286575	0.205690	17205.428775
