-30500	-30465	-35	0.000000	0.000007
-30465	-29800	-665	3.356107	0.309662
-29800	-29132	-668	124.352744	0.608616
-29132	-28464	-668	307.579261	0.910024
-28464	-27794	-670	548.148913	1.208117
-27794	-27124	-670	851.747477	1.508500
-27124	-26452	-672	1215.689004	1.808803
-26452	-25780	-672	1640.128449	2.108371
-25780	-25108	-672	2122.519676	2.406644
-25108	-24433	-675	2674.335888	2.709685
-24433	-23655	-778	3285.653344	3.010512
-23655	-22979	-676	4105.863812	3.327354
-22979	-22304	-675	4844.421049	3.628455
-22304	-21627	-677	5633.330388	3.926138
-21627	-20950	-677	6502.731653	4.229746
-20950	-20272	-678	7419.570294	4.528779
-20272	-19594	-678	8397.532989	4.827565
-19594	-18698	-896	9546.489028	5.156220
-18698	-18019	-679	11080.624934	5.469275
-18019	-17339	-680	12226.266810	5.762091
-17339	-16660	-679	13462.171225	6.061913
-16660	-15981	-679	14758.978558	6.362107
-15981	-15303	-678	16115.432880	6.661973
-15303	-14624	-679	17569.594491	6.969700
-14624	-13946	-678	19027.612757	7.265255
-13946	-13267	-679	20563.742422	7.564756
-13267	-12587	-680	22167.308394	7.865028
-12587	-11906	-681	23831.563927	8.164780
-11906	-11225	-681	25563.187210	8.465157
-11225	-10544	-681	27353.756831	8.765129
-10544	-9861	-683	29207.039124	9.065327
-9861	-9178	-683	31130.905159	9.366036
-9178	-8495	-683	33103.841627	9.664911
-8495	-7823	-672	35146.808979	9.965074
-7823	-7150	-673	37219.718597	10.265559
-7147	-6478	-669	39350.353915	10.565208
-6476	-5804	-672	41527.734022	10.864768
