-30500	-30494	-6	0.000000	0.000006
-30494	-30169	-325	0.578760	0.310583
-30169	-29842	-327	60.444655	0.611708
-29842	-29516	-326	149.743405	0.911353
-29516	-29196	-320	267.386766	1.209671
-29196	-28875	-321	413.701245	1.512058
-28875	-28504	-371	589.484456	1.813945
-28504	-28133	-371	841.774871	2.132788
-28133	-27814	-319	1129.657713	2.449561
-27814	-27495	-319	1394.579885	2.751394
-27495	-27176	-319	1684.395070	3.049329
-27176	-26858	-318	2008.960931	3.352789
-26858	-26538	-320	2352.494832	3.648852
-26538	-26167	-371	2739.946372	3.954989
-26167	-25842	-325	3239.916175	4.270550
-25842	-25524	-318	3683.754213	4.569415
-25524	-25207	-317	4148.698805	4.869657
-25207	-24888	-319	4645.482654	5.172622
-24888	-24572	-316	5167.863869	5.471886
-24572	-24255	-317	5702.852311	5.765526
-24255	-23938	-317	6284.969870	6.068142
-23938	-23622	-316	6885.467646	6.365719
-23622	-23306	-316	7515.955340	6.665070
-23306	-22988	-318	8196.169604	6.973736
-22988	-22667	-321	8878.402639	7.268880
-22667	-22529	-138	9605.412862	7.568136
-22529	-22213	-316	9930.905781	7.867914
-22213	-21905	-308	10709.839639	8.169637
-21905	-22184	279	11533.395578	8.484771
-22184	-21869	-315	12278.057483	8.788466
-21869	-21560	-309	13135.394757	9.087948
-21560	-21844	284	14007.321208	9.388501
-21844	-21530	-314	14831.821787	9.688159
-21530	-21222	-308	15772.372174	9.988054
-21222	-21507	285	16738.666949	10.292856
-21507	-21194	-313	17630.782691	10.588480
-21194	-20885	-309	18652.674918	10.888323
-20885	-21170	285	19689.243080	11.188154
-21170	-20944	-226	20671.734003	11.488227
-20944	-20717	-227	21362.271468	11.748302
-20717	-20489	-228	22071.291046	12.008403
-20489	-20262	-227	22798.321596	12.268316
-20262	-20035	-227	23551.602171	12.533087
-20035	-19808	-227	24290.390426	12.787593
-19808	-19580	-228	25062.826098	13.048374
-19580	-19352	-228	25851.824072	13.308396
-19352	-19124	-228	26655.749118	13.568263
-19124	-18899	-225	27479.475240	13.829501
-18899	-18715	-184	28300.671124	14.088557
-18715	-18494	-221	28986.577229	14.348357
-18494	-18265	-229	29836.069600	14.611426
-18265	-18062	-203	30718.858503	14.870656
-18062	-18260	198	31510.758138	15.128510
-18260	-18033	-227	32302.100045	15.388230
-18033	-17808	-225	33225.684806	15.648234
-17808	-18010	202	34154.825289	15.907820
-18010	-17778	-232	35005.530659	16.168291
-17778	-17552	-226	35995.263251	16.427972
-17552	-17754	202	36983.553612	16.689981
-17754	-17523	-231	37879.744323	16.951697
-17523	-17296	-227	38895.141250	17.207149
-17296	-17424	128	39925.870635	17.467101
-17424	-17270	-154	40422.948189	17.686666
-17270	-17113	-157	41029.055520	17.906459
-17109	-16957	-152	41654.569990	18.126257
-16953	-16804	-149	42268.209094	18.346305
-16801	-16647	-154	42888.754683	18.570567
-16644	-16494	-150	43516.935419	18.787680
-16491	-16341	-150	44147.615968	19.008866
-16338	-16188	-150	44774.190955	19.226127
-16184	-16034	-150	45416.214447	19.446226
-16030	-15881	-149	46065.483059	19.666318
