-30500	-30494	-6	0.000000	0.000006
-30494	-30175	-319	0.532895	0.298023
-30175	-29856	-319	57.784375	0.598093
-29856	-29536	-320	144.103144	0.899061
-29536	-29218	-318	258.538116	1.197650
-29218	-28897	-321	401.545416	1.497877
-28897	-28528	-369	577.309734	1.801772
-28528	-28209	-319	824.521642	2.118070
-28209	-27889	-320	1055.709165	2.417811
-27889	-27571	-318	1316.289412	2.717467
-27571	-27251	-320	1602.085133	3.015500
-27251	-26934	-317	1921.315676	3.316312
-26934	-26615	-319	2267.348871	3.618017
-26615	-26291	-324	2641.625136	3.917511
-26291	-25919	-372	3055.264456	4.220032
-25919	-25594	-325	3589.450435	4.536565
-25594	-25272	-322	4062.793259	4.837626
-25272	-24901	-371	4561.449941	5.138972
-24901	-25138	237	5200.373214	5.454692
-25138	-24818	-320	5603.635442	5.750576
-24818	-24497	-321	6185.936070	6.051285
-24497	-24173	-324	6798.277588	6.351615
-24173	-23853	-320	7442.400126	6.650540
-23853	-23531	-322	8129.900315	6.959254
-23531	-23209	-322	8816.688303	7.253308
-23209	-22987	-222	9547.359752	7.553708
-22987	-22676	-311	10069.973316	7.853461
-22676	-22355	-321	10835.101906	8.155135
-22355	-22063	-292	11646.406586	8.454092
-22063	-22347	284	12411.325027	8.753355
-22347	-22027	-320	13183.878766	9.053808
-22027	-21714	-313	14081.242240	9.353611
-21714	-22005	291	14986.768756	9.653304
-22005	-21687	-318	15856.178746	9.953464
-21687	-21378	-309	16838.031583	10.254555
-21378	-21663	285	17820.247980	10.555688
-21663	-21350	-313	18741.220161	10.853422
-21350	-21041	-309	19786.936074	11.152976
-21041	-21327	286	20849.199992	11.453130
-21327	-21101	-226	21857.190550	11.753003
-21101	-20873	-228	22563.524515	12.013162
-20873	-20645	-228	23289.557064	12.272628
-20645	-20416	-229	24038.740724	12.534767
-20416	-20189	-227	24810.901393	12.798229
-20189	-19961	-228	25564.891610	13.052696
-19961	-19733	-228	26356.205328	13.313384
-19733	-19505	-228	27161.480694	13.573585
-19505	-19278	-227	27980.005056	13.833105
-19278	-19051	-227	28816.952968	14.094690
-19051	-18824	-227	29657.651509	14.352723
-18824	-18716	-108	30529.404902	14.615477
-18716	-18488	-228	30942.632111	14.872736
-18488	-18267	-221	31839.569106	15.132694
-18267	-18465	198	32725.207026	15.393030
-18465	-18239	-226	33532.752048	15.653574
-18239	-18018	-221	34468.278879	15.913693
-18018	-18215	197	35395.814278	16.173193
-18215	-17989	-226	36237.266270	16.433112
-17989	-17769	-220	37231.546700	16.696604
-17769	-17965	196	38184.992880	16.952251
-17965	-17740	-225	39066.445456	17.213509
-17740	-17595	-145	40085.756527	17.472781
-17595	-17721	126	40654.865060	17.694590
-17721	-17571	-150	41152.220873	17.914922
-17571	-17418	-153	41745.076914	18.132886
-17418	-17266	-152	42362.909261	18.352909
-17266	-17114	-152	42989.495980	18.574835
-17110	-16962	-148	43629.267142	18.798730
-16958	-16809	-149	44242.630720	19.016660
-16806	-16657	-149	44862.304992	19.232895
-16654	-16505	-149	45500.673858	19.453137
-16502	-16352	-150	46144.852075	19.672890
-16349	-16198	-151	46809.751988	19.895683
-16194	-16046	-148	47470.923062	20.113377
-16042	-15893	-149	48131.842423	20.333002
