754295865454.000000 0.000002 0.000005	0.000005	0.000000	0.000005	0.000000	0.000004	0.000000	0.000004	0.000000	-0.000003	0.000000	-0.000003	0.000000	2208271.263869
754295892420.000000 0.012978 0.012982	0.012985	0.000000	0.012985	0.000002	0.009947	0.000000	0.009947	0.000002	-0.008347	0.000000	-0.008347	0.000001	-19628.368410
754295926048.000000 0.016184 0.029170	0.042152	0.000000	0.042152	0.000022	0.032290	0.000000	0.032290	0.000017	-0.027095	0.000000	-0.027095	0.000014	-18179.151441
754295957976.000000 0.015365 0.044528	0.086675	0.000000	0.086675	0.000081	0.066397	0.000000	0.066397	0.000062	-0.055714	0.000000	-0.055714	0.000052	-16478.352258
754295983481.000000 0.012276 0.056801	0.143470	0.000000	0.143470	0.000181	0.109905	0.000000	0.109905	0.000139	-0.092221	0.000000	-0.092221	0.000117	-14063.291415
754296014413.000000 0.014887 0.071685	0.215148	0.000000	0.215148	0.000411	0.164813	0.000000	0.164813	0.000315	-0.138294	0.000000	-0.138294	0.000264	-12395.819971
754296042332.000000 0.013437 0.085119	0.300258	0.000000	0.300258	0.000754	0.230011	0.000000	0.230011	0.000578	-0.193002	0.000000	-0.193002	0.000485	-9217.825871
754296068256.000000 0.012476 0.097593	0.397841	0.000000	0.397841	0.001239	0.304764	0.000000	0.304764	0.000949	-0.255728	0.000000	-0.255728	0.000796	-5968.550858
754296096993.000000 0.013830 0.111420	0.509251	0.000000	0.509251	0.002024	0.390109	0.000000	0.390109	0.001550	-0.327340	0.000000	-0.327340	0.001301	-3140.298149
754296126083.000000 0.014000 0.125419	0.634658	0.000000	0.634658	0.003138	0.486176	0.000000	0.486176	0.002404	-0.407950	0.000000	-0.407950	0.002017	735.630112
754296152791.000000 0.012854 0.138271	0.772915	0.000000	0.772915	0.004512	0.592087	0.000000	0.592087	0.003456	-0.496820	0.000000	-0.496820	0.002900	5394.373590
754296183699.000000 0.014875 0.153144	0.926043	0.000000	0.926043	0.006621	0.709390	0.000000	0.709390	0.005072	-0.595249	0.000000	-0.595249	0.004256	8885.031416
754296213895.000000 0.014532 0.167674	1.093700	0.000000	1.093700	0.009286	0.837823	0.000000	0.837823	0.007114	-0.703017	0.000000	-0.703017	0.005969	14223.820799
754296244464.000000 0.014711 0.182383	1.276065	0.000000	1.276065	0.012710	0.977522	0.000000	0.977522	0.009736	-0.820239	0.000000	-0.820239	0.008170	19420.826756
754296271448.000000 0.012986 0.195367	1.471413	0.000000	1.471413	0.016443	1.127168	0.000000	1.127168	0.012596	-0.945806	0.000000	-0.945806	0.010570	26148.976222
