-30500	-30496	-4	0.000000	0.000007
-30496	-30177	-319	0.383555	0.309662
-30177	-29857	-320	58.425551	0.608616
-29857	-29538	-319	146.198733	0.910024
-29538	-29219	-319	261.081546	1.208117
-29219	-28899	-320	405.630713	1.508500
-28899	-28580	-319	579.453531	1.808803
-28580	-28261	-319	780.935947	2.108371
-28261	-27940	-321	1009.928211	2.406644
-27940	-27615	-325	1273.518991	2.709685
-27615	-27236	-379	1567.857025	3.010512
-27236	-26912	-324	1967.419708	3.327354
-26912	-26587	-325	2321.402762	3.628455
-26587	-26262	-325	2701.248000	3.926138
-26262	-25938	-324	3118.611975	4.229746
-25938	-25614	-324	3557.394426	4.528779
-25614	-25291	-323	4024.739431	4.827565
-25291	-24862	-429	4572.103443	5.156220
-24862	-25153	291	5306.639497	5.469275
-25153	-24833	-320	5797.628872	5.762091
-24833	-24511	-322	6379.230950	6.061913
-24511	-24188	-323	6994.211747	6.362107
-24188	-23866	-322	7639.476469	6.661973
-23866	-23545	-321	8330.095995	6.969700
-23545	-23222	-323	9019.380035	7.265255
-23222	-22953	-269	9751.194020	7.564756
-22953	-22699	-254	10386.480097	7.865028
-22699	-22378	-321	11008.128487	8.164780
-22378	-22064	-314	11824.356202	8.465157
-22064	-22343	279	12649.963928	8.765129
-22343	-22023	-320	13409.238171	9.065327
-22023	-21709	-314	14310.610252	9.366036
-21709	-22001	292	15217.641073	9.664911
-22001	-21682	-319	16091.061962	9.965074
-21682	-21367	-315	17075.077093	10.265559
-21367	-21658	291	18072.328394	10.565208
-21658	-21338	-320	19019.439920	10.864768
-21338	-21024	-314	20092.493343	11.165102
-21024	-21225	201	21177.542398	11.466462
-21225	-20995	-230	21790.896017	11.726678
-20995	-20763	-232	22502.001112	11.984652
-20763	-20530	-233	23240.572138	12.244640
-20530	-20298	-232	24003.178816	12.506344
-20298	-20071	-227	24770.551830	12.765450
-20071	-19843	-228	25542.175908	13.026396
-19843	-19616	-227	26325.011640	13.284845
-19616	-19388	-228	27128.053801	13.545999
-19388	-19160	-228	27945.189649	13.805595
-19160	-18933	-227	28774.291610	14.064151
-18933	-18774	-159	29624.812546	14.325692
-18774	-18546	-228	30223.781854	14.583993
-18546	-18326	-220	31105.493811	14.844501
-18326	-18510	184	31968.702125	15.104270
-18510	-18284	-226	32712.739115	15.367401
-18284	-18063	-221	33627.600280	15.626450
-18063	-18262	199	34535.874106	15.885169
-18262	-18036	-226	35368.071163	16.144200
-18036	-17814	-222	36330.449081	16.403790
-17814	-18012	198	37293.004678	16.663980
-18012	-17785	-227	38164.752361	16.924124
-17785	-17559	-226	39179.506456	17.184259
-17559	-17756	197	40205.147509	17.444411
-17756	-17525	-231	41109.999184	17.703852
-17525	-17297	-228	42189.773417	17.964055
-17297	-17499	202	43271.787083	18.224455
-17499	-17267	-232	44241.116956	18.484062
-17267	-17040	-227	45372.087902	18.744134
-17036	-17241	205	46492.152984	19.003774
-17241	-17010	-231	47518.945171	19.263780
-17006	-16782	-224	48693.784603	19.524268
-16778	-16911	133	49845.456760	19.784139
-16907	-16756	-151	50438.277099	20.006923
-16752	-16599	-153	51104.793738	20.225164
-16596	-16441	-155	51789.651263	20.444109
-16438	-16284	-154	52493.246477	20.663783
-16281	-16126	-155	53203.191612	20.884519
-16122	-15968	-154	53920.820404	21.103900
-15964	-15810	-154	54644.792855	21.324355
